actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
MANUFACTURA DE ACUMULADORES ELECTRICOS (BATERIAS PLOMO-ACIDO)	Atributo no considerado en este año	2008	AVE. IDUSTRIAL DEL NORTE	8Z	88730	PARQUE IND. DEL NORTE	Fabricación de acumuladores y pilas	Atributo no considerado en este año	Atributo no considerado en este año	C&D TECHNOLOGIES REYNOSA S. DE R.L. DE C.V.	TAMAULIPAS	26.02897	REYNOSA	-98.36717	Reynosa	CTR8Z2803211	LOTE 6	MANZANA 9		335910	Metalurgica (incluye la siderurgica)	Produccion de acumuladores y pilas electricas		
GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA).	Atributo no considerado en este año	2008	PLAYA COPACABANA	8A	9750	POLVORILLA	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	MARCIAL CRUZ MORALES	DISTRITO FEDERAL	"19°19'852"""		"99°2'4824"""	Iztapalapa	CUM8A0900711	L23	M43		332810	Quimica	Galvanoplastia		
MANOFACTURA DE TODO TIPO DE COMPONENTES ELECTRONICOS, HARNESSES Y BALASTRAS	Atributo no considerado en este año	2008	AVENIDA DE LA INDUSTRIA LATERAL  SN	91	87316	FRAC INDUSTRIAL DEL NORTE	Fabricación de componentes electrónicos	Atributo no considerado en este año	Atributo no considerado en este año	COMPONENTES UNIVERSALES DE MATAMOROS S.A. DE C.V.	TAMAULIPAS	"25°52'33"""	H. MATAMOROS	"97°32'32"""	Matamoros	CUM912802211	SN		FRACCIONAMIENTO INDUSTRIAL DEL NORTE - FINSA	334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
PRODUCCIÓN DE MOTORES AUTOMOTRICES A GASOLINA O DIESEL.	Atributo no considerado en este año	2008	EJE 122	9I	78395	ZONA INDUSTRIAL	Fabricación de motores de combustión interna, turbinas y transmisiones	Atributo no considerado en este año	Atributo no considerado en este año	CUMMINS S. DE R.L. DE C.V.	SAN LUIS POTOSI	22.10248	SAN LUIS POTOSI	-100.89341	San Luis Potosi	CUM9I2402811	200		ZONA INDUSTRIAL	333610	Automotriz	Produccion de motores automotrices a gasolina y diesel		
COMPRA VENTA Y PRODUCCION DE SULFATO DE COBRE Y PRODUCTOS QUIMICOS	Atributo no considerado en este año	2008	CALLE4	5N	44940	ZONA INDUSTRIAL	Fabricación de fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	CUPROSA S.A DE C.V	JALISCO	"20°38'7"""	GUADALAJARA	"0.103°22'11"""	Guadalajara	CUP5N1403911	2734		ZONA INDUSTRIAL	325310	Quimica	Produccion de fertilizantes quimicos		
FUNDICIÓN Y MOLDEO DE PIEZAS DE METALES NO FERROSOS.	Atributo no considerado en este año	2008	AV. LA PRESA	ND	54180	FRACC. IND. LA PRESA	Moldeo por fundición de piezas metálicas no ferrosas	Atributo no considerado en este año	Atributo no considerado en este año	CUPRUM, S.A. DE C.V.	MEXICO	19.53178	FRACC. INDUSTRIAL LA PRESA	-99.1175	Tlalnepantla de Baz	CUPND1510411	290		FRACCIONAMIENTO INDUSTRIAL LA PRESA	331520	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2008	ESTE 124  A ESTE 123 SUR 67 A SUR 67.400	AD	87300	AGRICOLA ANAHUAC	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	CENTRAL VALLE HERMOSO S.A. DE C.V.	TAMAULIPAS	25.79932	A 2 KM DEL POBLADO DE  ANAHUAC	-97.77709	Valle Hermoso	CVHAD2804011	ESTE 124 A ESTE 123			221110	Generación de energia electrica	Generacion y transmision de energia electrica		
FABRICACIÓN Y VENTA DE CERVEZA.	Atributo no considerado en este año	2008	BLVD. ANTONINO FERNÁNDEZ RODRÍGUEZ	30	98500		Elaboración de cerveza	Atributo no considerado en este año	Atributo no considerado en este año	COMPAÑIA CERVECERA DE ZACATECAS, S.A. DE C.V.	ZACATECAS	"22°58'22"""		"102°42'27"""	Calera	CZA353200511	100		PARQUE INDUSTRIAL CALERA	312120	Bebidas y tabaco	Produccion de bebidas alcoholicas a base de fermentacion y/o destilacion	0.0	0.0
FABRICACION DE LENTES OFTALMICOS DE RESINA PLASTICA	Atributo no considerado en este año	2008	BOULEVARD INSURGENTES	6E	22223	PADRE KINO	Fabricación de artículos oftálmicos	Atributo no considerado en este año	Atributo no considerado en este año	CARL ZEISS VISION MANUFACTURA DE MEXICO, S. DE R.L. DE C.V.	BAJA CALIFORNIA	"32°28'54"""		"116°55'25"""	Tijuana	CZV6E0200411	18600			339113	Articulos y productos plasticos	Fabricacion de productos y articulos de plastico		
FABRICACION DE  HILO ACRILICO	Atributo no considerado en este año	2008	AV. LOPEZ MATEOS PTE.	3K	20120	CIRCUNVALACION PONIENTE	Acabado de productos textiles	Atributo no considerado en este año	Atributo no considerado en este año	DERIVADOS ACRILICOS S. A. DE C. V. PLANTA ESTAMBRES.	AGUASCALIENTES	"21°52'15"""	AGUASCALIENTES	"0.102°18'51"""	Aguascalientes	DAC3G0100112	1502			313310	Textiles, fibras e hilos	Acabado de fibras, hilos, hilados y telas textiles	0.0	0.0
ENSAMBLE DE COMPONENTES ELECTRONICOS PARA PRODUCTOS ELECTRODOMESTICOS	Atributo no considerado en este año	2008	AVE. MIGUEL DE CERVANTES	91	31109	COMPLEJO INDUSTRIAL CHIHUAHUA	Fabricación de componentes electrónicos	Atributo no considerado en este año	Atributo no considerado en este año	DIGITAL APPLIANCE CONTROLS DE MEXICO SA DE CV	CHIHUAHUA	28.72031	CHIHUAHUA	-106.13145	Chihuahua	DAC950801911	151		COMPLEJO INDUSTRIAL CHIHUAHUA	334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
FUNDICIÓN Y MOLDEO DE PIEZAS DE METALES NO FERROSOS.	Atributo no considerado en este año	2008	AVENIDA GALAXIA Y CALLE JÚPITER	ND	21210		Moldeo por fundición de piezas metálicas no ferrosas	Atributo no considerado en este año	Atributo no considerado en este año	DAFMEX, S. DE R. L. DE C. V.	BAJA CALIFORNIA	"32°39'59"""	MEXICALI	"0.115°24'44"""	Mexicali	DAFND0200211	72		PARQUE IDUSTRIAL MEXICALI I	331520	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos		
PRODUCCION Y ENVASADO DE TEQUILA	Atributo no considerado en este año	2008	AV FRANCISCO MEDINA ASCENCIO	30	47180	ATOTONILCO EL ALTO	Elaboración de bebidas destiladas de agave	Atributo no considerado en este año	Atributo no considerado en este año	DESTILADORA DE LOS ALTOS SA DE CV	JALISCO	"20°42'30"""	ARANDAS	"102°20'34"""	Arandas	DAL301400811	472			312142	Bebidas y tabaco	Produccion de bebidas alcoholicas a base de fermentacion y/o destilacion	0.0	0.0
PRODUCCION DE AGROQUÍMICOS HERBICIDAS E INSECTICIDAS	Atributo no considerado en este año	2008	Boulevard Emilio Sanchez Piedras	5P	90434		Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	DOW AGROSCIENCES DE MÉXICO	TLAXCALA	"19°29'15"""	Tetla	"98°3'50"""	Tetla de la Solidaridad	DAM5P2903121	302		Ciudad Industrial Xicothencatl	325320	Quimica	Produccion de plaguicidas y otros quimicos agricolas		
FABRICACION DE ENVASES DE VIDRIO	Atributo no considerado en este año	2008	BOULEVAR ANTONINO FERNANDEZ RODRIGUEZ	6Z	95180	LA VICTORIA	Fabricación de envases y ampolletas de vidrio	Atributo no considerado en este año	Atributo no considerado en este año	DIFA ARRENDADORA,  S.A. DE C.V.	VERACRUZ	"18°27'0"""	TIERRA BLANCA	"96°21'0"""	Tierra Blanca	DAR6Z3017411	101			327213	Vidrio	Produccion de botellas, envases y similares de vidrio	0.0	0.0
DiseDo, Manufactura y Prueba de Piezas Automotrices.	Atributo no considerado en este año	2008	Av. Hermanos Escobar	9M	32310	FOVISSSTE Chamizal	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	DELPHI AUTOMOTIVE SYSTEMS S.A. DE C.V	CHIHUAHUA	31.74981	Cd. Juárez	-106.43831	Juarez	DASJB0803711	5756			336390	Automotriz	Produccion de otras auto partes		
FABRICANTES DE DULCES PARA EXPORTACION	Atributo no considerado en este año	2008	MAGNETO	2J	32270	PARQUE INDUSTRIAL FERNANDEZ	Elaboración de dulces, chicles y productos de confitería que no sean de chocolate	Atributo no considerado en este año	Atributo no considerado en este año	DULCES BLUEBERRY S.A. DE C.V.	CHIHUAHUA	31.69	CIUDAD JUAREZ	-106.46081	Juarez	DBL2J0803711	1810		PARQUE INDUSTRIAL FERNANDEZ	311340	Alimenticio y/o de consumo humano	Produccion de dulces y caramelos		
PRODUCCIÓN DE AUTOMÓVILES Y CAMIONES (INCLUYE TRACTOCAMIONES Y SIMILARES).	Atributo no considerado en este año	2008	CORREDOR INDUSTRIAL	9G	43990		Fabricación de automóviles y camionetas	Atributo no considerado en este año	Atributo no considerado en este año	DINA CAMIONES SA DE CV	HIDALGO	"19°47'8"""	CIUDAD SAHAGUN	"98°33'6"""	Tepeapulco	DCA9G1306121	11		CIUDAD SAHAGUN	336110	Automotriz	Produccion de automoviles, camiones, tractocamiones y similares		
Preparación de Cable y Ensamble de Arnes	Atributo no considerado en este año	2008	Apozol	91	99010	Col. Solaridad	Fabricación de cables de conducción eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	DELPHI CABLEADOS S.A. DE C.V. PLANTA III	ZACATECAS	"23°11'47"""	Fresnillo	"102°51'39"""	Fresnillo	DCA9M3201012	101			335920	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	718950.0	2566850.0
Preparación de Cable y Ensamble de Arneses	Atributo no considerado en este año	2008	Calzada de la Revolución	91	98600	Col. Ejidal	Fabricación de cables de conducción eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	DELPHI CABLEADOS S.A. DE C.V. PLANTA I	ZACATECAS	"22°45'6"""	Guadalupe	"102°30'16"""	Guadalupe	DCA9M3201711	63			335920	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	756250.0	2518300.0
ELABORACION DE TABLILLAS ELECTRONICAS PARA EQUIPO EJERCITADOR	Atributo no considerado en este año	2008	AVE. PONCIANO ARRIAGA	91	32637	PARQUE INDUSTRIAL LOS AZTECAS	Fabricación de componentes electrónicos	Atributo no considerado en este año	Atributo no considerado en este año	DIGITAL CONCEPTS DE MEXICO S.A DE C.V.	CHIHUAHUA	31.67604		-106.44943	Juarez	DCM910803711	716		PARQUE INDUSTRIAL LOS AZTECAS	334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	0.0	0.0
FUNDICIÓN Y MOLDEO DE PIEZAS DE METALES NO FERROSOS.	Atributo no considerado en este año	2008	DAVID GUZMAN	ND	20290	CD INDUSTRIAL	Moldeo por fundición de piezas metálicas no ferrosas	Atributo no considerado en este año	Atributo no considerado en este año	DELTA CONECTORES SA DE CV	AGUASCALIENTES	21.83336	AGUASCALIENTES	-102.28597	Aguascalientes	DCOND0100111	110		CD INDUSTRIAL	331520	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos		
Manufactura y Ensamble de Partes Eléctricas, Electrónicas y Electromecánicas.	Atributo no considerado en este año	2008	Carr. A Matamoros KM. 13.5 Brecha E-99	91	88780	Parque Industrial Rynosa	Fabricación de componentes electrónicos	Atributo no considerado en este año	Atributo no considerado en este año	DELPHI DELCO ELECTRONICS DE MEXICO, S.A. DE C.V. (OPERACIONES DELNOSA 1-4)	TAMAULIPAS	"26°50'30"""	Reynosa	"98°12'0"""	Reynosa	DDE912803211	S/N	S/N	Parque Industrial Rynosa	334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	0.0	0.0
Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	2008	Ave. Fomento Industrial	91	88500	Parque Industrial del Norte	Fabricación de componentes electrónicos	Atributo no considerado en este año	Atributo no considerado en este año	DELPHI DELCO ELECTRONICS DE MEXICO, S.DE R.L. DE C.V. (OPERACIONES DELNORTE 5-6)	TAMAULIPAS	"26°2'47"""	Reynosa	"98°22'24"""	Reynosa	DDE912803221	S/N	S/N	Parque Industrial del Norte	334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
Manufactura de radios automotricez	Atributo no considerado en este año	2008	Sendero Nacional Km. 3.5	91	87316		Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	DELPHI DELCO ELECTRONICS DE MEXICO S.A. DE C.V. OPERACIONES DELTRONICOS	TAMAULIPAS	"25°52'57"""	Matamoros	"0.97°33'4"""	Matamoros	DDE9M2802211	sin numero		Parque Industrial del Norte	336320	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	0.0	0.0
PRODUCCION DE CONDUCTORES ELECTRICOS	Atributo no considerado en este año	2008	AUTOPISTA DURANGO - GOMEZ PALACIO KM 2.5	91	34206	SC	Fabricación de equipo y aparatos de distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	DRAKA DURANGO S. DE R. L. DE C. V.	DURANGO	"24°6'31"""	DURANGO	"104°33'30"""	Durango	DDU911000511	SN		PARQUE INDUSTRIAL	335312	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos		
LAMINACION	Atributo no considerado en este año	2008	Carr. Panamericana Tramo Celay Salamanca	LJ	38060	El Chinaco	Complejos siderúrgicos	Atributo no considerado en este año	Atributo no considerado en este año	DEACERO SA DE CV PLANTA CELAYA ACERIA LAMINACION	GUANAJUATO	"20°25'0"""		"101°5'0"""	Villagran	DEA7F1104411	km 64.8			331111	Metalurgica (incluye la siderurgica)	Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos	0.0	0.0
LAMINACIÓN SECUNDARIA DE HIERRO Y ACERO (SÓLO INCLUYE PRODUCTOS OBTENIDOS MEDIANTE PROCESO	Atributo no considerado en este año	2008	AUTOPISTA MONTERREY - SALTILLO KM. 8.5	82	25900		Moldeo por fundición de piezas de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	DEACERO S.A. DE C.V. PLANTA ALAMBRES SALTILLO	COAHUILA	25.50872	RAMOS ARIZPE	-100.9638	Ramos Arizpe	DEA7I0502711	SN		CORREDOR INDUSTRIAL	331510	Articulos y productos metalicos	Produccion de alambre y productos de alambre		
LAMINACIÓN SECUNDARIA DE HIERRO Y ACERO (SÓLO INCLUYE PRODUCTOS OBTENIDOS MEDIANTE PROCESO	Atributo no considerado en este año	2008	ORIENTE 4	7I	58200	CD INDUSTRIAL MORELIA 3ERA ETAPA	Moldeo por fundición de piezas de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	DEACERO S.A. DE C.V. PLANTA INDUSTRIALES MORELIA	MICHOACAN	"19°44'16"""	MORELIA	"101°7'83"""	Morelia	DEA7I1605311	1565		CIUDAD INDUSTRIAL MORELIA	331510	Metalurgica (incluye la siderurgica)	Laminacion secundaria de hierro y acero		
FABRICACIÓN DE PRODUCTOS DERIVADOS DEL ACERO Y O ALAMBRON	Atributo no considerado en este año	2008	AV. MARTIRES DE RIO BLANCO	LJ	72019	FRACC. INDUSTRIAL 5 DE MAYO	Fabricación de otros productos de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	DE ACERO S.A. DE C.V.	PUEBLA	"19°5'40"""	PUEBLA	"98°11'27"""	Puebla	DEA7I2111411	16	16	PARQUE INDUSTRIAL 5 DE MAYO	331220	Metalurgica (incluye la siderurgica)	Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos		
PRODUCCION Y TRANSFORMACION DE ALAMBRES FINOS	Atributo no considerado en este año	2008		82	25900	CORREDOR INDUSTRIAL SALTILLORAMOS ARIZPE	Fabricación de alambre, productos de alambre y resortes	Atributo no considerado en este año	Atributo no considerado en este año	DEACERO S.A. DE C.V. PLANTA ALAMBRES FINOS	COAHUILA	"25°30'43"""	RAMOS ARIZPE	"100°57'46"""	Ramos Arizpe	DEA820502711	INTERIOR A		AUTOPISTA MONTERREY-SALTILLO KM. 8.5	332610	Articulos y productos metalicos	Produccion de alambre y productos de alambre		
FUNDICIÓN DE CHATARRA DE FIERRO, DE ALUMINIO, DE BRONCE, DE PLOMO Y DE OTROS MATERIALES ME	Atributo no considerado en este año	2008	AUTOPISTA MONTERREY SALTILLO KM 8.5	LJ	25900	CORREDOR INDUSTRIAL	Moldeo por fundición de piezas de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	DEACERO S.A. DE C.V. PLANTA ACERIA - LAMINACION SALTILLO	COAHUILA	"25°30'30"""	RAMOS ARIZPE	"100°57'45"""	Ramos Arizpe	DEALJ0502711			CORREDOR INDUSTRIAL	331510	Metalurgica (incluye la siderurgica)	Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos		
FUNDICIÓN DE CHATARRA DE FIERRO, DE ALUMINIO, DE BRONCE, DE PLOMO Y DE OTROS MATERIALES ME	Atributo no considerado en este año	2008	CARR PANAMERICANA KM64.8	LJ	38260	TRAMO CELAYA SALAMANCA	Laminación secundaria de cobre	Atributo no considerado en este año	Atributo no considerado en este año	DEACERO S.A. DE C.V. PLANTA ACERÍA LAMINACIÓN CELAYA	GUANAJUATO	"20°31'18"""	EL CHINACO	"100°55'24"""	Villagran	DEALJ1104411	SN		CORREDOR INDUSTRIAL	331420	Metalurgica (incluye la siderurgica)	Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos	0.0	0.0
TRATAMIENTO TÉRMICO DE PIEZAS METÁLICAS CON COMBUSTIBLES FÓSILES; NO INCLUYE LA MICROINDUS	Atributo no considerado en este año	2008	Avenida Ruíz Cortínes	MD	67128	Industrial Las Américas	Fabricación de productos metálicos forjados y troquelados	Atributo no considerado en este año	Atributo no considerado en este año	DEACERO, S.A. DE C.V. PLANTA ALAMBRES GUADALUPE	NUEVO LEON	"25º42'03"" "		"100º13'54"" "	Guadalupe	DEAMD1902611	1421		Colonia Industrial	332110	Metalurgica (incluye la siderurgica)	Tratamiento termico de piezas metalicas		
PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN).	Atributo no considerado en este año	2008	Calzada la Venta esquina Av. Chalma	9M	54730	Cuautitlán Izcalli	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	DECOPLAS S.A. DE C.V.	MEXICO	19.66963	Cuautitlán Izcalli	-99.20319	Cuautitlan Izcalli	DEC9M1512111	08		Parque Industrial Cuamatla	336390	Automotriz	Produccion de otras auto partes	0.0	0.0
FABRICACIÓN Y COMPRA-VENTA DE PIGMENTOS INORGANICOS	Atributo no considerado en este año	2008	Carretera Zumpango	5J	55600	Barrio San Lorenzo	Fabricación de pigmentos y colorantes sintéticos	Atributo no considerado en este año	Atributo no considerado en este año	DEMATCO, S.A. DE C.V.	MEXICO	"19°47'40"""	Zumpango	"99°4'26"""	Zumpango	DEM5J1512011	312			325130	Quimica	Produccion de colorantes y pigmentos	0.0	0.0
ENSAMBLE DE DETONADORES ELECTRICOS, NO ELECTRICOS Y ELECTRONICOS	Atributo no considerado en este año	2008	BRECHA 82	62	87563	EJIDO PACHECO	Fabricación de explosivos	Atributo no considerado en este año	Atributo no considerado en este año	DETONADORES ESTRELLA S.A. DE C.V.	TAMAULIPAS	"25°30'44"""	H. MATAMOROS	"97°30'30"""	Matamoros	DES622802221	SN		EJIDO PACHECO	325920	Quimica	Produccion de explosivos		
FUNDICIÓN DE CHATARRA DE FIERRO, DE ALUMINIO, DE BRONCE, DE PLOMO Y DE OTROS MATERIALES ME	Atributo no considerado en este año	2008	AV. DE LA LUZ	LJ	54716	FRAC. PARQUE INDUSTRIAL LA LUZ	Moldeo por fundición de piezas de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	DESYME S.A. DE C.V.	MEXICO	"19°29'10"""	CUATITLAN IZCALLI	"99°11'10"""	Cuautitlan Izcalli	DESLJ1512111	78		PARQUE INDUSTRIAL LA LUZ	331510	Metalurgica (incluye la siderurgica)	Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos		
ELABORACION DE DULCES DE AZUCAR Y DE JARABE DE MAIZ.	Atributo no considerado en este año	2008	AV. LOS NOGALES S/N.	2J	88715	FRACC. VILLA FLORIDA	Elaboración de dulces, chicles y productos de confitería que no sean de chocolate	Atributo no considerado en este año	Atributo no considerado en este año	DULCES FAMOSOS DE MEXICO S. DE R.L. DE C.V.	TAMAULIPAS	"26°3'59"""	REYNOSA	"98°22'29"""	Reynosa	DFM2J2803211	LI	M4	PARQUE INDUSTRIAL  VILLA FLORIDA.	311340	Alimenticio y/o de consumo humano	Produccion de dulces y caramelos		
FABRICACION, ELABORACIÓN Y VENTA DE REFRESCOS, AGUAS ENVASADAS Y BEBIDAS ENVASADAS	Atributo no considerado en este año	2008	CARRETERA COSTERA No. 200	36	30450	PARAJE SAN RAMON	Elaboración de refrescos y otras bebidas no alcohólicas	Atributo no considerado en este año	Atributo no considerado en este año	DISTIRBUIDORA GUGAR, S.A. DE C.V.	CHIAPAS	"16°14'10"""		"93°59'50"""	Arriaga	DGU360700911	KM 31		RURAL	312111	Bebidas y tabaco	Produccion de refrescos		
PRODUCCIÓN DE PARTES PARA EL SISTEMA DE SUSPENSIÓN Y DIRECCIÓN (SI INCLUYE PROCESOS TÉRMIC	Atributo no considerado en este año	2008	ALBERTO EINSTEIN	9K	50071	IND AUTOMOTRIZ E IND QUIMICA	Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	DANA HEAVY AXLE MEXICO S.A. DE C.V.	MEXICO	19.29578	TOLUCA	-99.60986	Toluca	DHA9K1510611	401		INDUSTRIAL TOLUCA	336330	Automotriz	Produccion de partes para el sistema de suspension y direccion		
PRODUCCIÓN DE PARTES PARA EL SISTEMA DE SUSPENSIÓN Y DIRECCIÓN (SI INCLUYE PROCESOS TÉRMIC	Atributo no considerado en este año	2008	AV. INDUSTRIA AUTOMOTRIZ	9K	50200	PARQUE INDUSTRIAL COESILLO	Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	DANA HEAVY AXLE MÉXICO, S.A. DE C.V. PLANTA TOLUCA II	MEXICO	"19°17'46"""	TOLUCA	"99°34'35"""	Toluca	DHA9K1510621	128	MZ 520	COESILLO	336330	Automotriz	Produccion de partes para el sistema de suspension y direccion		
TRATAMIENTO DE AGUAS RESIDUALES	Atributo no considerado en este año	2008	Carretera Garrafón	S7	77400	Fraccionamiento Mundaca	Captación, tratamiento y suministro de agua realizados por el sector público	Atributo no considerado en este año	Atributo no considerado en este año	DESARROLLOS HIDRAULICOS DE CANCUN SA DE CV- PTAR ISLA MUJERES	QUINTANA ROO	"21°12'59"""	Isla Mujeres	"86°43'14"""	Isla Mujeres	DHCUB2300311	S.N			222111	Otros	Plantas de tratamiento de aguas residuales		
TRATAMIENTO DE AGUA RESIDUAL	Atributo no considerado en este año	2008	Av. Bonampack	S7	77528	Corales	Captación, tratamiento y suministro de agua realizados por el sector público	Atributo no considerado en este año	Atributo no considerado en este año	DESARROLLOS HIDRAULICOS DE CANCUN SA DE CV- PTAR CORALES	QUINTANA ROO	"21°11'42"""	Cancun	"86°49'4"""	Benito Juarez	DHCUB2300511	SM 77	Mza 17 Lote 6		222111	Otros	Plantas de tratamiento de aguas residuales		
TRATAMIENTO DE AGUA RESIDUAL	Atributo no considerado en este año	2008	Prolongación Tulum	S7	77500	Región 237 Franja Ejidal	Captación, tratamiento y suministro de agua realizados por el sector público	Atributo no considerado en este año	Atributo no considerado en este año	DESARROLLOS HIDRAULICOS DE CANCUN SA DE CV- PTAR NORTE	QUINTANA ROO	"21°12'16"""	CANCUN	"86°49'41"""	Benito Juarez	DHCUB2300512	SN			222111	Otros	Plantas de tratamiento de aguas residuales		
TRATAMIENTO DE AGUAS RESIDUALES	Atributo no considerado en este año	2008	Av. Nichupté	S7	77500	Region 511	Captación, tratamiento y suministro de agua realizados por el sector público	Atributo no considerado en este año	Atributo no considerado en este año	DESARROLLOS HIDRAULICOS DE CANCUN SA DE CV- PTAR CARIBE 2000	QUINTANA ROO	"21°8'18"""	Cancun	"86°51'12"""	Benito Juarez	DHCUB2300513	Smza.95			222111	Otros	Plantas de tratamiento de aguas residuales		
TRATAMIENTO DE AGUA RESIDUALES	Atributo no considerado en este año	2008	Prolongación  Avenida 137	S7	77510	Zona Ejidal Alfredo V. Bonfil	Captación, tratamiento y suministro de agua realizados por el sector público	Atributo no considerado en este año	Atributo no considerado en este año	DESARROLLOS HIDRAULICOS DE CANCUN SA DE CV- PTAR NORPONIENTE	QUINTANA ROO	"21°10'51"""	CANCUN	"86°53'48"""	Benito Juarez	DHCUB230051C	S.N			222111	Otros	Plantas de tratamiento de aguas residuales		
FABRICACIÓN DE PRODUCTOS MOLDEADOS CON DIVERSAS RESINAS; NO INCLUYE LA MICROINDUSTRIA NI	Atributo no considerado en este año	2008	AVENIDA FORTUNE BRANDS	MA	84020	PARQUE INDUSTRIAL NUEVO NOGALES	Fabricación de otros productos de plástico de uso industrial sin reforzamiento	Atributo no considerado en este año	Atributo no considerado en este año	DEARBORN HL S. DE R.L. DE C.V.	SONORA	"31°15'33"""	NOGALES	"110°57'27"""	Nogales	DHLMA2604311	SN		PARQUE INDUSTRIAL NUEVO NOGALES	326194	Quimica	Fabricacion de productos moldeados con diversas resinas 		
ELABORACION DE PRODUCTOS PARA USO AUTOMOTRIZ	Atributo no considerado en este año	2008	CURTIDOR	69	37290	INDUSTRIAL  JULIAN DE OBREGON	Fabricación de aceites y grasas lubricantes	Atributo no considerado en este año	Atributo no considerado en este año	DIATOR S.A. DE C.V.	GUANAJUATO	"21°6'12"""	LEON	"101°37'26"""	Leon	DIA691102011	550		COLONIA INDUSTRIAL JULIAN DE OBREGON	324191	Quimica	Produccion de grasas, aceites lubricantes y aditivos		
GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA).	Atributo no considerado en este año	2008	CARRETERA MEXICO TOLUICA	8A	52000	DOÑA ROSA	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	DIACROMEX, S.A. DE C.V.	MEXICO	"19°16'37.00"""		"99°30'28.00"""	Lerma	DIA8A1505111	KM 54.5			332810	Quimica	Galvanoplastia	0.0	0.0
FABRICACIÓN Y VENTA DE ARTICULOS DE HULE	Atributo no considerado en este año	2008	JESUS GARCIA	6D	45140		Fabricación de otros productos de hule	Atributo no considerado en este año	Atributo no considerado en este año	DEPORTIVA INDUSTRIAL S.A. DE C.V.	JALISCO	20.72741	ZAPOPAN	-103.38725	Zapopan	DIN6D1412011	274			326290	Quimica	Fabricacion de articulos y productos de hule 	0.0	0.0
