actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
CONSTRUCCION Y MANTENIMIENTO DE PLATAFORMAS MARINAS	Atributo no considerado en este año	2011	MARGEN DER. DEL RIO PANUCO PASO DEL 106	TF	92030	CONG. HIDALGO	Fabricación de embarcaciones	Atributo no considerado en este año	Atributo no considerado en este año	CONSTRUCTORA Y EDIFICADORA MADERO S.A. DE C.V.	VERACRUZ	"22°14'38"""	PUEBLO VIEJO	"97°49'20"""	Pueblo Viejo	CEMTG3013311	101		PUERTO INDUSTRIAL	336610.0	Otros	Construccion de obras civiles		
GENERACION DE ENERGIA ELECTRICA	Atributo no considerado en este año	2011	NO APLICA	AD	00000	NO APLICA	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD	NAYARIT	"21°25'41"""	SANTA MARIA DEL ORO	"104°27'14"""	Santa Maria del Oro	CFE1F1801411	NO APLICA	NO APLICA	EJIDO CANTILES A 78 KM AL ORIENTE DE LA CIUDAD DE TEPIC	221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN DE ENERGÍA ELÉCTRICA	Atributo no considerado en este año	2011	CARR LÁZARO CÁRDENAS ZIHUATANEJO KM 28.5	AD	40811	NO APLICA	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD	GUERRERO	"17°55'4"""		"102°6'22"""	La Union de Isidoro Montes de Oca	CFE671206811	NO APLICA	NO APLICA		221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	Km16.5 Carretera Transpeninsular Ensenad	AD	22895	Ex Ejido Chapultepec	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN FEDERAL DE ELECTRICIDAD CENTRAL TURBOGÁS CIPRÉS	BAJA CALIFORNIA	"32°42'38"""	Ensenada	"116°34'22"""	Ensenada	CFEAD0200111	SN	SN		221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	CALZADA HECTOR TERAN TERAN	AD	21350	XOCHIMILCO	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN FEDERAL DE ELECTRICIDAD CENTRAL TURBO GAS MEXICALI	BAJA CALIFORNIA	"32°36'15"""	MEXICALI	"115°27'53"""	Mexicali	CFEAD0200211	1700			221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN DE ENERGÍA ELÉCTRICA POR PROCEDIMIENTOS NO CONVENCIONALES CONTAMINANTES; SE EXC	Atributo no considerado en este año	2011	CARR. MEXICALI EJ. NUEVO  KM. 33.5	LS	21700		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN FEDERAL DE ELECTRICIDAD CAMPO Y CENTRAL GEOTERMOELÉCTRICA DE CERRO PR	BAJA CALIFORNIA	"32°19'29"""	MEXICALI	"115°6'65"""	Mexicali	CFEAD0200212			CAMPO  Y CENTRALES GEOTERMOELÉCTRICO DE CERRO PRIETO	221110.0	Generación de energia electrica	Generacion de energia electrica por procedimientos no convencionales contaminantes		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	Km 23.5 Carretera Libre Tijuana-Ensenada	AD	22710	Acceso a Termoelectrica	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD CENTRAL TERMOELECTRICA PRESIDENTE JUAREZ	BAJA CALIFORNIA	"32°22'17"""	Playas de Rosarito	"117°4'0"""	Playas de Rosarito	CFEAD0200511	SN		Playas de Rosarito Baja California	221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACION DE ENERGIA ELECTRICA	Atributo no considerado en este año	2011	KM 52 CARRETERA A PUERTO SAN CARLOS	AD	23700	UNICA	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD  CENTRAL DIESEL GRAL. AGUSTIN OLACHEA AVILES	BAJA CALIFORNIA SUR	"24°48'51"""	SAN CARLOS	"112°5'4"""	Comondu	CFEAD0300111	SN		PUERTO SAN CARLOS  B C SUR	221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	CARRETERA TRANSPENINSULAR Y ALVAREZ RICO	AD	23600	CENTRO	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD           CENTRAL TURBOGAS CONSTITUCION	BAJA CALIFORNIA SUR	"25°1'15"""	CD CONSTITUCION	"111°40'1"""	Comondu	CFEAD0300112	SN		CENTRAL  TURBOGAS CONSTITUCION	221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	KM 1.5 CARRETERA TRANSPENINSULAR	AD	23920	EL RETIRO	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD   CENTRAL DIESEL ELECTRICA SANTA ROSALIA	BAJA CALIFORNIA SUR	"27°58'19"""	SANTA ROSALIA	"114°1'56"""	Mulege	CFEAD0300211	SN		CENTRAL DIESEL ELECTRICA SANTA ROSALIA	221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	DIVISION DEL NORTE	AD	23940	MARCELO RUBIO RUIZ	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD    CENTRAL DIESEL ELECTRICA GUERRERO NEGRO	BAJA CALIFORNIA SUR	"27°58'19"""	GUERRERO NEGRO	"114°1'56"""	Mulege	CFEAD0300212	SN		CDE GUERRERO NEGRO	221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	CARRETERA A BAHIA TORTUGAS KM 2.5	AD	23935		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD  CCI GUERRERO NEGRO II	BAJA CALIFORNIA SUR	"27°38'40"""	VIZCAINO	"113°24'30"""	Mulege	CFEAD0300213	SN		CCI GUERRERO NEGRO II	221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	Km. 9.5 Carretera La Paz - Pichilingue	AD	23000	Sin	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD CT PUNTA PRIETA	BAJA CALIFORNIA SUR	"24°13'26"""		"110°18'31"""	La Paz	CFEAD0300311	Sin		CENTRAL TERMOELECTRICA PUNTA PRIETA	221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	KM 7 LIBRAMIENTO NORTE SANTIAGO OCEGUERA	AD	23000		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD.  C.C.I. BAJA CALIFORNIA SUR I	BAJA CALIFORNIA SUR	"24°12'6"""	LA PAZ	"110°15'29"""	La Paz	CFEAD0300381	SN		COMISION FEDERAL DE ELECTRICIDAD	221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	CARRETERA A TODOS SANTOS KM 114	AD	23910		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD    CENTRAL TURBOGAS LOS CABOS	BAJA CALIFORNIA SUR	"23°18'54"""	CABO SAN LUCAS	"109°51'12"""	Los Cabos	CFEAD0300811	SN		CENTRAL TURBOGAS LOS CABOS	221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN  DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	KM 10 CARRETERA CAMPECHE CHAMPOTON	AD	24500	LERMA	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD C. T. LERMA	CAMPECHE	"19°48'11"""	LERMA	"90°36'58"""	Campeche	CFEAD0400211			LERMA CAMPECHE	221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011		AD	35070		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD. C.TG. LAGUNA CHAVEZ     FCO. I. MADERO	COAHUILA	"24°43'20"""	FRANCISCO I MADERO	"103°16'45"""	Francisco I. Madero	CFEAD0500911			CARR LIBRAMIENTO FINISTERRE Y CARR KM 5 FCO I MADERO	221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACION DE ENERGIA ELECTRICA	Atributo no considerado en este año	2011	CARRETERA 57	AD	25790	OBRERA SUR	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD CENTRAL TURBOGAS MONCLOVA	COAHUILA	"26°52'30"""	MONCLOVA	"101°25'40"""	Monclova	CFEAD0501811	KM 1041			221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN DE ENERGIA ELECTRICA	Atributo no considerado en este año	2011	CARRETERA FED. 57 KM 27.5 TRAMO P.N.-MON	AD	26530	N.A.	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	CENTRAL TERMOELECTRICA JOSE LOPEZ PORTILLO	COAHUILA	"28°28'0"""	NAVA	"100°41'0"""	Nava	CFEAD0502211	N.A.	N.A.		221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	CARR. 57 KM 31.5 TRAMO P. NEG. MONCLOVA	AD	26170	N.A.	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	CFE C.T. CARBON II	COAHUILA	"28°27'42"""	NAVA	"100°42'10"""	Nava	CFEAD0502221	N.A.	N.A.	AREA DESPOBLADA	221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	DOMICILIO CONOCIDO	AD	28809	EJIDO DE CAMPOS	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN FEDERAL DE ELECTRICIDAD, CENTRAL TERMOELÉCTRICA MANZANILLO	COLIMA	"19°1'36"""		"104°19'14"""	Manzanillo	CFEAD0600711	SN		MANZANILLO	221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACION DE ENERGIA ELECTRICA	Atributo no considerado en este año	2011		AD	33000		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD C.T. GRAL.FRANCISCO VILLA	CHIHUAHUA	"28°10'2"""	DELICIAS	"105°26'33"""	Delicias	CFEAD0802111			CARR PANAMERICANA DELICIAS CAMARGO KM 1575	221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011		AD	32730		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD C.T. SAMALAYUCA I	CHIHUAHUA	"31°19'45"""	SAMALAYUCA	"106°20'11"""	Juarez	CFEAD0803711			CARR PANAMERICANA SUECO  CD JUAREZ KM 166	221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	no aplica	AD	32730		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD C..CICLO COMBINADO SAMALAYUCA II	CHIHUAHUA	"31°19'58"""	JUAREZ	"106°29'0"""	Juarez	CFEAD0803731			KM 166 CARR PANAMERICANA TRAMO SUECO CD JUAREZ	221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	CARRETERA JUAREZ PORVENIR KM 5.5	AD	32470		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD C. TG. JUAREZ PARQUE	CHIHUAHUA	"31°42'12"""	JUAREZ	"106°23'36"""	Juarez	CFEAD0803734				221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	CARR. A FCO. I. MADERO KM 3	AD	35000		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD CENTRAL CICLO COMBINADO GOMEZ PALACIO	DURANGO	"25°35'22"""	GOMEZ PALACIO	"103°28'39"""	Gomez Palacio	CFEAD1000713	km. 3			221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	VALLE DEL GUADIANA No. 101	AD	35000		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD C.TG. LAGUNA CHAVEZ	DURANGO	"25°33'1"""	GOMEZ PALACIO	"103°28'19"""	Durango	CFEAD1000714	101		PARQUE INDUSTRIAL LAGUNERO	221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	CARR.  CD. JUAREZ DGO. KM. 9.7	AD	35180		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD C.T. GUADALUPE VICTORIA	DURANGO	"25°28'59"""	CD JUAREZ	"103°34'59"""	Lerdo	CFEAD1001211				221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
ENSAYOS A EQUIPOS Y MATERIALES DE COMISION FEDERAL DE ELECTRICIDAD	Atributo no considerado en este año	2011	AVE. APASEO	AD	36541	CD. INDUSTRIAL	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD	GUANAJUATO	"20°37'26"""	Irapuato	"101°37'26"""	Irapuato	CFEAD1101711	SN		CD. INDUSTRIAL	221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	PROL. AVENIDA FAJA DE ORO	AD	36750	NO APLICA	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	CENTRAL TERMOELÉCTRICA SALAMANCA . COMISIÓN FEDERAL DE ELECTRICIDAD.	GUANAJUATO	"20°34'86"""	SALAMANCA	"101°10'178"""	Salamanca	CFEAD1102711	SIN NUMERO			221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACION Y TRANSMISION DE ENERGIA ELECTRICA	Atributo no considerado en este año	2011	CARRETERA JOROBAS TULA Km.28	AD	42820	EL LLANO SEGUNDA SECCION	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	CENTRAL TERMOELECTRICA CICLO COMBINADO TULA	HIDALGO	"20°3'0"""	TULA DE ALLENDE	"99°18'0"""	Tula de Allende	CFEAD1307611	S.N.		PREDIO FEDERAL	221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	CARR. JOROBAS TULA KM 27.5	AD	42800	SEGUNDA SECC LLANO	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	CENTRAL TERMOLECTRICA  FRANCISCO PEREZ RIOS	HIDALGO	"20°4'1"""	SEGUNDA SECC EL LLANO	"99°17'1"""	Tula de Allende	CFEAD1307621	27.5		CORREDOR INDUSTRIAL TULA VITO APASCO	221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACION DE ENERGIA ELECTRICA	Atributo no considerado en este año	2011	Carretera Transmetropolitana Km 38	AD	55885	Guadalupe Victoria	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	CENTRAL TERMOELECTRICA VALLE DE MEXICO  COMISION FEDERAL DE ELECTRICIDAD	MEXICO	"19°37'2"""	San Bernardino Tepexpan	"98°58'51"""	Acolman	CFEAD1500211				221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACION DE ENERGIA ELECTRICA	Atributo no considerado en este año	2011	LUCIO BLANCO	AD	66218	LUCIO BLANCO	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	C.F.E. CENTRAL TURBOGAS LEONA	NUEVO LEON	"25°40'4"""	SAN PEDRO GARZA GARCIA	"100°24'34"""	San Pedro Garza Garcia	CFEAD1901911	S/N			221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	AVENIDA EUGENIO GARZA SADA	AD	64950	MEDEROS	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	C.F.E. CENTRAL TURBOGAS TECNOLOGICO	NUEVO LEON	"25°36'42"""	MONTERREY	"100°16'15"""	Monterrey	CFEAD1903922	5300			221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACION DE ENERGIA ELECTRICA	Atributo no considerado en este año	2011	ANTONIO I. VILLARREAL	AD	64590	AGRICOLA	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	C.F.E. CENTRAL TURBOGAS FUNDIDORA	NUEVO LEON	"25°40'50"""	MONTERREY	"100°16'40"""	Monterrey	CFEAD1903923	110			221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACION DE ENERGIA ELECTRICA	Atributo no considerado en este año	2011	PROLONGACION RAYON	AD	64410	BELLA VISTA	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	C.F.E.  CENTRAL TURBOGAS UNIVERSIDAD	NUEVO LEON	"25°41'45"""	MONTERREY	"100°19'5"""	Monterrey	CFEAD1903924	2451  NORTE			221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN DE ENERGÍA ELECTRICA	Atributo no considerado en este año	2011	N.A.	AD	66650		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD CENTRAL CICLO COMBINADO HUINALA	NUEVO LEON	"25°43'14"""	PESQUERIA	"100°6'6"""	Pesqueria	CFEAD1904111	KM 12.5		CARRETERA A DULCES NOMBRES KILOMETRO  12.5	221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	AUTOPISTA MEXICO QUERETARO KM 176.5	AD	76729		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	CENTRAL TERMOELECTRICA DE CICLO COMBINADO EL SAUZ  DE C.F.E.	QUERETARO	"20°27'25"""	EL SAUZ	"100°7'8"""	Pedro Escobedo	CFEAD2201211			ZONA RURAL	221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	LEONIDES GARCIA	AD	77600	ZONA INDUSTRIAL	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD. CENTRAL TURBOGAS CHANKANAAB	QUINTANA ROO	"20°28'27"""	COZUMEL	"86°57'25"""	Cozumel	CFEAD2300111			ZONA INDUSTRIAL DE COZUMEL	221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	KM 20. CARRETERA FEDERAL 307	AD	77930		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD. CENTRAL TURBOGAS XULHA	QUINTANA ROO	"18°32'37"""	XULHA	"88°27'56"""	Othon P. Blanco	CFEAD2300411				221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	KM. 13.5 CARRETERA FEDERAL 307.	AD	77560		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD. CENTRAL TURBOGAS NIZUC	QUINTANA ROO	"21°2'16"""	CANCUN	"86°51'19"""	Benito Juarez	CFEAD2300511	SN			221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	KM. 4.5  LIBRAMIENTO KABAH	AD	77500		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD. CENTRAL TURBOGAS CANCUN	QUINTANA ROO	"21°7'48"""	CANCUN	"86°50'1"""	Benito Juarez	CFEAD2300521				221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	Av. Tiburon Ballena antes Benito Juarez	AD	77310		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELETRICIDAD.CENTRAL DIESEL HOLBOX	QUINTANA ROO	"21°31'15"""	Isla Holbox	"87°22'35"""	Lazaro Cardenas	CFEAD2300711	sn			221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	N.A.	AD	79500	N.A.	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISIÓN FEDERAL DE ELCTRICIDAD. CENTRAL TERMOELÉCTRICA VILLA DE REYES	SAN LUIS POTOSI	"21°49'55"""	VILLA DE REYES	"100°56'8"""	Villa de Reyes	CFEAD2405011	N.A.		KILÓMETRO 19.5 CARRETERA A VILLA DE REYES	221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACION DE ENERGIA ELECTRICA	Atributo no considerado en este año	2011	KM. 22 CARRETERA LOS MOCHIS TOPOLOBAMPO	AD	81370	NO APLICA	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD C. T.  JUAN DE DIOS BATIZ PAREDES	SINALOA	"25°30'29"""	TOPOLOBAMPO	"109°2'46"""	Ahome	CFEAD2500111	NO APLICA	NO APLICA		221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES	Atributo no considerado en este año	2011	CARRETERA INTERNACIONAL Km. 1428 SAL NTE	AD	80020	INFONAVIT HUMAYA	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMISION FEDERAL DE ELECTRICIDAD CENTRAL TURBOGAS CULIACAN	SINALOA	"24°49'4"""	CULIACAN	"107°25'6"""	Culiacan	CFEAD2500611	N. A.	N. A.	ZONA COMERCIAL - INDUSTRIAL	221110.0	Generación de energia electrica	Generacion y transmision de energia electrica		
