actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
Fabricación de automoviles	Atributo no considerado en este año	2022	Carretera Libramiento Sur	9G	38140	Colonia LA LUZ	Fabricación de automóviles y camionetas	Atributo no considerado en este año	Atributo no considerado en este año	HONDA DE MEXICO S.A. DE C.V.,HONDA DE MÉXICO S.A. DE C.V.	Guanajuato	"20°28'29"""	CELAYA	"100°46'55"""	Celaya	HME1100700134	km 6 	 		336110	Automotriz	Produccion de automoviles, camiones, tractocamiones y similares	314141.1017	2265037.2308
ELABORACIÓN Y MANUFACTURA DE CARAMELOS Y CHOCOLATES	Atributo no considerado en este año	2022	Carretera  GUADALAJARA EL CASTILLO KM 8.05	2I	45680	Colonia HEROES DE NACOZARI	Elaboración de chocolate y productos de chocolate	Atributo no considerado en este año	Atributo no considerado en este año	HERSHEY MEXICO S.A. DE C.V.,	Jalisco	"20°31'45"""	EL SALTO	"103°15'1"""	El Salto	HME2I1407011	SIN NUMERO 	 		311350	Alimenticio y/o de consumo humano	Produccion de chocolates y confiteria a partir de cacao	682418.8631	2271029.5316
Limpieza de partes metalicas, Elaboracion de moldes de cera y ceramica, maquinado de pieza	Atributo no considerado en este año	2022	Calle Hidalgo (lotes 24, 25  y 26) 	1I	26220		Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	HOWMET DE MÉXICO, S. DE R.L. DE C.V.,	Coahuila de Zaragoza	"29°20'41"""	CIUDAD ACUÑA	"100°59'50"""	Acuña	HME8A0500211	120 	 	PARQUE INDUSTRIAL AMISTAD	332810	Quimica	Maquila de acabado y pintado de piezas metalicas y de otros materiales	306085.1565	3247839.2761
ENSAMBLE DE CHASIS PARA CONTENEDORES DE TRANSPORTE MULTIMODAL	Atributo no considerado en este año	2022	Calle KM. 161.5   CARRETERA TECATE	9M	22441	Colonia EL FLORIDO	Fabricación de automóviles y camionetas	Atributo no considerado en este año	Atributo no considerado en este año	HYUNDAI DE MEXICO S.A. DE C.V., (PLANTA 2 SUBPLANTA)	Baja California	"32°26'42"""	TIJUANA	"116°53'10"""	Tijuana	HME8J0200412	S/N 	 		336110	Automotriz	Produccion de otras auto partes	510694.6077	3589770.2776
Fabricacion contenedores para uso militar y multimodal	Atributo no considerado en este año	2022	Calle LA ENCANTADA	7U	22244	Colonia PARQUE INDUSTRIAL EL FLORIDO	Fabricación de estructuras metálicas	Atributo no considerado en este año	Atributo no considerado en este año	HYUNDAI DE MEXICO S.A. DE C.V.,HYUNDAI DE MEXICO S.A. DE C.V. PLANTA I ( PLANTA TIJUANA)	Baja California	"32°26'52"""	TIJUANA	"116°52'41"""	Tijuana	HME9H0200411	7474 	 		332310	Automotriz	Produccion de estructuras metalicas	511448.4252	3590096.2438
ESTAMPADO Y ENSAMBLADO DE PARTES METALICAS AUTOMOTRICES	Atributo no considerado en este año	2022	Calle CIRCUITO DE LOS INDUSTRIALES PONIENTE	9M	36294		Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	HIROTEC MEXICO S.A. DE C.V.,HIROTEC MEXICO	Guanajuato	"20°53'34"""	SILAO DE LA VICTORIA	"101°23'7"""	Silao de la Victoria	HME9I1103711	1100 	 	Parque Industrial Silao (FIPASI)	332999	Automotriz	Produccion de otras auto partes	251854.5895	2312130.0767
Fabricación de Motocicletas, Autopartes, Motopartes, Tolvas, Equipos de Poder	Atributo no considerado en este año	2022	Carretera CARR. A EL CASTILLO	9Q	45680	Colonia EL SALTO CENTRO	Fabricación de motocicletas	Atributo no considerado en este año	Atributo no considerado en este año	HONDA DE MEXICO S.A. DE C.V.,	Jalisco	"20°32'0"""	SAN JOSE DEL CASTILLO	"103°15'10"""	El Salto	HME9Q1407011	7250 	 		336991	Automotriz	Produccion de motocicletas	682156.8449	2271481.1967
fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	2022	Calle LATERAL ANILLO PERIFERICO ECOLOGICO	KE	72680	Colonia SAN FRANCISCO OCOTLAN	Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones	Atributo no considerado en este año	Atributo no considerado en este año	HUF MEXICO S DE RL DE CV,HUF MEXICO S. DE R.L. DE C.V.	Puebla	"19°8'5"""	SANTA MARIA CORONANGO	"98°16'17"""	Coronango	HME912103411	421 	 		436112	Otros	Reparacion y mantenimiento automotriz	576622.4491	2115899.5122
Servicios de Salud y Hospitalarios	Atributo no considerado en este año	2022	Calle GELATI	HM	11050	Colonia SAN MIGUEL CHAPULTEPEC	Hospitales generales del sector privado	Atributo no considerado en este año	Atributo no considerado en este año	HOSPITALES NACIONALES, S.A. DE C.V. HOSPITAL MOCEL,OPERADORA DE HOSPITALES ÁNGELES, S.A. DE C.V.-SUC. MOCEL	Ciudad de México	"19°24'38"""	MIGUEL HIDALGO	"99°11'6"""	Miguel Hidalgo	HNAHM0901611	29 	 		622111	Servicios de salud y de asistencia	Hospitales	480571.7407	2146291.7685
Elaboración de aceites y grasas vegetables comestibles	Atributo no considerado en este año	2022	Calle CARR. PANAMERICANA KM 254	MC	38160	Colonia ZONA INDUSTRIAL	Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	HIDROGENADORA NACIONAL SA DE CV,	Guanajuato	"20°32'27"""	APASEO EL GRANDE	"100°44'7"""	Apaseo el Grande	HNAMC1100511	INT-B 	 		311222	Quimica	Fabricacion de aceites y grasas alimenticias	319081.7014	2272307.6769
Ensamble y procesamiento de componentes y/o artículos electrónicos y/o electromecánicos	Atributo no considerado en este año	2022	Avenida AV. PARQUE INDUSTRIAL JUAREZ	91	32630		Fabricación de componentes electrónicos	Atributo no considerado en este año	Atributo no considerado en este año	HONEYWELL OPTOELECTRONICA, S. DE R.L. DE C.V.,	Chihuahua	"31°42'7"""	JUAREZ	"106°27'5"""	Juárez	HOP910803713	3328 	 	PARQUE INDUSTRIAL JUAREZ	334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	362434.6872	3508335.6068
FABRICACION DE PAPEL FILTRO	Atributo no considerado en este año	2022	Carretera CAMINO A MORELOS	56	90308	Colonia CELFIMEX S.A. DE C.V	Fabricación de papel a partir de pulpa	Atributo no considerado en este año	Atributo no considerado en este año	HOVOMEX SA DE CV,HOVOMEX S.A DE C.V.	Tlaxcala	"19°25'25"""	CIUDAD DE APIZACO	"98°8'55"""	Apizaco	HOVN22900511	KM. 1.2 	 		322122	Celulosa y papel	Produccion de papel	589381.0713	2147951.3383
Generación energía electrica	Atributo no considerado en este año	2022	Carretera Trojes	LS	60840	Pueblo TROJES	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	HIDROELECTRICIDAD DEL PACIFICO S. DE R.L. DE C.V.,PRESA TROJES	Michoacán de Ocampo	"18°57'57"""	COALCOMAN DE VAZQUEZ PALLARES	"103°1'30"""	Coalcomán de Vázquez Pallares	HPA1601500002	100 	 		221110	Generación de energia electrica	Generacion de energia electrica por procedimientos no convencionales contaminantes	707929.8172	2098226.5541
FABRICACIÓN DE PARTES AUTOMOTRICES	Atributo no considerado en este año	2022	Boulevard LAZARO CARDENAS	9M	21396	Colonia CALLES	Fabricación de motores y sus partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	GARRETT MOTION MEXICO, S.A. DE C.V.,	Baja California	"32°37'3"""	MEXICALI	"115°23'44"""	Mexicali	HPA9M0200213	2545 	 		336310	Automotriz	Produccion de otras auto partes	650531.1168	3610049.8357
Fabricación de Abanicos Industriales para Torres de Enfriamiento y Estructuras Metálicas	Atributo no considerado en este año	2022	Calle CARRET. A VILLA DE GARCIA	7I	66350	Colonia Centro	Fabricación de otros productos de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	HUDSON PRODUCTS DE MÉXICO, S.A. DE C.V.,	Nuevo León	"25°43'40"""	CIUDAD SANTA CATARINA	"100°31'24"""	Santa Catarina	HPMMA1904811	3840 	 		331220	Quimica	Laminacion secundaria de hierro y acero	347175.7785	2846443.1592
FABRICACIÓN DE OTROS PRODUCTOS DE HULE	Atributo no considerado en este año	2022	Calle FRESNO	6D	52740		Fabricación de otros productos de hule	Atributo no considerado en este año	Atributo no considerado en este año	HULE Y SILICON SA DE CV,HULSI	México	"19°16'19"""	OCOYOACAC	"99°28'53"""	Ocoyoacac	HSI1506200005	2 	NA 	 OCOYOACAC	326290	Quimica	Fabricacion de articulos y productos de hule 	449395.3492	2131005.8052
HOSPITAL	Atributo no considerado en este año	2022	Calle PABLO CASALS	HM	44670	Colonia PRADOS PROVIDENCIA	Hospitales del sector privado de otras especialidades médicas	Atributo no considerado en este año	Atributo no considerado en este año	HOSPITAL SAN JAVIER, S.A. DE C.V.,HOSPITAL SAN JAVIER	Jalisco	"20°41'16"""	GUADALAJARA	"103°23'24"""	Guadalajara	HSJHM1403911	640 	 		622311	Servicios de salud y de asistencia	Hospitales	667670.284	2288433.9811
FABRICACION DE MATERIALES TERMICOS Y ACUSTICOS PARA LA INDUSTRIA AUTOMOTRIZ	Atributo no considerado en este año	2022	Calle CARRETERA MEXICO-PACHUCA	MV	55755	Colonia LOS REYES ACOZAC	Fabricación de alfombras y tapetes	Atributo no considerado en este año	Atributo no considerado en este año	HPP SYSTEMS DE MEXICO S.A DE C.V.,HPP SYSTEMS DE MEXCO SA DE CV	México	"19°47'43"""	LOS REYES ACOZAC	"98°58'52"""	Tecámac	HSM6E1508111	KM 48 	KM 48 		314110	Automotriz	Confeccion de asientos y accesorios de tela de uso automotriz	501973.0044	2188837.4375
FABRICACIÓN DE MUELLES AUTOMOTRICES	Atributo no considerado en este año	2022	Calle AV. RASSINI	9K	26030	Colonia BRAVO	Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	HENDRICKSON SPRING MEXICO S DE RL DE CV,	Coahuila de Zaragoza	"28°41'48"""	PIEDRAS NEGRAS	"100°33'38"""	Piedras Negras	HSM9K0502511	801 	 		336330	Automotriz	Produccion de partes para el sistema de suspension y direccion	347527.3553	3175394.7958
Fabricacion de herramientas agricolas y mecanicas	Atributo no considerado en este año	2022	Carretera AUTOPISTA MEXICO-PUEBLA  KM. 124	7Z	72014		Fabricación de herramientas de mano metálicas sin motor	Atributo no considerado en este año	Atributo no considerado en este año	HERRAMIENTAS STANLEY, S.A. DE C.V.,HERRAMIENTAS STANLEY, S.A DE C.V.	Puebla	"19°5'5"""	HEROICA PUEBLA DE ZARAGOZA	"98°11'37"""	Puebla	HST7X2111411	S/N 	 	ZONA INDUSTRIAL NORTE	332211	Metalurgica (incluye la siderurgica)	Produccion de herramientas de mano	584816.4127	2110397.1238
Fabricación de llantas	Atributo no considerado en este año	2022	Calle LAGO AULLAGAS	6B	11280	Colonia TORRE BLANCA	Fabricación de llantas y cámaras	Atributo no considerado en este año	Atributo no considerado en este año	COMPANÍA HULERA TORNEL, S.A. DE C.V.,TORNEL	Ciudad de México	"19°27'27"""	MIGUEL HIDALGO	"99°11'56"""	Miguel Hidalgo	HTO6B0901611	60 	 		326211	Automotriz	Produccion de llantas y camaras nuevas	479118.9477	2151485.6173
FABRICACIÓN DE LLANTAS Y PRODUCTOS DE HULE	Atributo no considerado en este año	2022	Avenida JOSE LOPEZ PORTILLO	6B	54940	Colonia SAN FRANCISCO CHILPAN	Fabricación de llantas y cámaras	Atributo no considerado en este año	Atributo no considerado en este año	COMPANÍA HULERA TORNEL, S.A. DE C.V.,TORNEL	México	"19°37'13"""	TULTITLAN DE MARIANO ESCOBEDO	"99°10'16"""	Tultitlán	HTO6B1510911	85 	 		326211	Automotriz	Produccion de llantas y camaras nuevas	482056.1632	2169481.0407
Fabricación de motores y sus partes para vehículos automotrices	Atributo no considerado en este año	2022	Calle CARRETERA A PESQUERIA -LOS RAMONES	9M	66679	Ejido LA ARENA	Fabricación de motores y sus partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	HYUNDAI WIA MÉXICO, S. DE R.L. DE C.V.,PLANTA ENGINE	Nuevo León	"25°44'10"""	PESQUERIA	"99°59'19"""	Pesquería	HWM1904100030	S/N 	18 		336310	Automotriz	Produccion de otras auto partes	400830.7739	2846838.9063
ELABORACION DE ACEITES Y GRASAS VEGETALES COMESTIBLES	Atributo no considerado en este año	2022	Calle 17	MC	97288	Colonia CD. INDUSTRIAL	Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	HIDROGENADORA YUCATECA S.A. DE C.V.,	Yucatán	"20°55'57"""	MERIDA	"89°40'50"""	Mérida	HYUMC3105011	409-A 	411 		311222	Quimica	Fabricacion de aceites y grasas alimenticias	221184.2059	2317023.2946
ELABORACIÓN DE AZÚCAR ESTÁNDAR 	Atributo no considerado en este año	2022	Avenida MORELOS	2G	74585	Pueblo ATENCINGO 	Elaboración de azúcar de caña	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL AZUCARERA ATENCINGO S.A. DE C.V.,	Puebla	"18°30'26"""	ATENCINGO	"98°36'35"""	Chietla	IAA2105100001	59 	 		311311	Alimenticio y/o de consumo humano	Ingenios azucareros	541185.3868	2046361.9369
FABRICACION DE EQUIPO NO ELECTRONICO PARA USO MEDICO DENTAL Y PARA LABORATORIO	Atributo no considerado en este año	2022	Calle ZACATECAS	1C	26220	Colonia PARQUE INDUSTRIAL LA AMISTAD	Fabricación de equipo no electrónico para uso médico, dental y para laboratorio	Atributo no considerado en este año	Atributo no considerado en este año	INTERMETRO DE ACUÑA S. DE R.L. DE C.V.,	Coahuila de Zaragoza	"29°21'1"""	CIUDAD ACUÑA	"101°0'16"""	Acuña	IAC1C0500211	505 	 		339111	Articulos y productos compuestos de diferentes materiales	Produccion de equipos y/o articulos, medicos y/o quirurgicos	305398.8092	3248469.2123
Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	2022	Prolongación Avenida Hidalgo	MC	54000	Colonia LOS PARAJES	Elaboración de aceites y grasas vegetales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL ACEITERA S.A. DE C.V.,MARAVILLA	México	"19°33'40"""	TLALNEPANTLA	"99°11'39"""	Tlalnepantla de Baz	IAC641510411	31 	 		311222	Quimica	Fabricacion de aceites y grasas alimenticias	479608.3012	2162956.9783
Fabricación de aires lavados y moldeo de resinas 	Atributo no considerado en este año	2022	Calle HIERRO	8N	67196	Colonia BALCONES DE SANTA CRUZ	Fabricación de equipo de aire acondicionado y calefacción	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS ADAK S.A DE C.V.,INDUSTRIAS ADAK	Nuevo León	"25°40'13"""	GUADALUPE	"100°9'39"""	Guadalupe	IAD6E1902611	620 	 		333411	Articulos y productos metalicos	Produccion de aparatos de refrigeracion y/o aire acondicionado	383474.2077	2839692.4928
CENTRO DE ACOPIO E INCINERACION DE RESIDUOS PELIGROSOS	Atributo no considerado en este año	2022	Calle CARR. ISIDRO FABELA, PARAJE DE ISIDRO F.	LX	52000	Colonia COMUNIDAD EL CERRILLO	Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos	Atributo no considerado en este año	Atributo no considerado en este año	INGENIERIA AMBIENTAL INTEGRAL S.A DE C.V,	México	"19°18'4"""	LERMA DE VILLADA	"99°31'29"""	Lerma	IAIBB1505111	KM. 7 	 		562111	Tratamiento de residuos peligrosos	Tratamiento termico de residuos peligrosos	444871.7913	2134240.4089
ELABORACIÓN Y COMERCIALIZACIÓN DE AZÚCAR REFINADO DE CAÑA Y MIELES INCRISTALIZABLES	Atributo no considerado en este año	2022	Carretera  FEDERAL TUXTEPEC - OAXACA	2G	68330	Colonia SAN ANTONIO EL ENCINAL	Elaboración de azúcar de caña	Atributo no considerado en este año	Atributo no considerado en este año	INGENIO ADOLFO LOPEZ MATEOS S. A. DE C. V.,INGENIO ADOLFO LOPEZ MATEOS, S. A. DE C. V.	Oaxaca	"18°3'9"""	SAN JUAN BAUTISTA TUXTEPEC	"96°9'8"""	San Juan Bautista Tuxtepec	IAL2G2018411	KM 7 	 		311311	Alimenticio y/o de consumo humano	Ingenios azucareros	801474.3826	1998329.9625
FABRICACION DE OTRAS PARTES VECHIULOS AUMOTRICES	Atributo no considerado en este año	2022	Calle BLVD, FUNDADORES	9M	25350	Colonia ARTEAGA	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	INNOTEC AUTOMATION DE MEXICO S DE RL DE CV,	Coahuila de Zaragoza	"25°26'39"""	ARTEAGA	"100°51'44"""	Arteaga	IAM9M0500411	KM. 9 	 		336390	Automotriz	Produccion de otras auto partes	312728.0768	2815464.9726
Elaboración y refinación de azúcar de caña	Atributo no considerado en este año	2022	Calle Av 20 de Noviembre	2G	79730	Ejido Tambaca	Elaboración de azúcar de caña	Atributo no considerado en este año	Atributo no considerado en este año	INGENIO ALIANZA POPULAR, S.A. DE C.V.,	San Luis Potosí	"21°57'19"""	TAMBACA	"99°24'17"""	Tamasopo	IAP2G2403611	1 	1 		311311	Alimenticio y/o de consumo humano	Ingenios azucareros	458205.1806	2427933.4133
ELABORACIÓN Y REFINACIÓN DE  AZÚCAR DE CAÑA	Atributo no considerado en este año	2022	Calle NICOLAS BRAVO	2G	95330	Pueblo CARLOS A CARRILO	Elaboración de azúcar de caña	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAL AZUCARERA SAN CRISTOBAL S.A. DE C.V.,	Veracruz de Ignacio de la Llave	"18°22'14"""	CARLOS A. CARRILLO	"95°44'32"""	Carlos A. Carrillo	IAS3020800003	5 	 		311311	Alimenticio y/o de consumo humano	Ingenios azucareros	210212.26	2033387.1157
PRODUCCION DE OTRAS AUTOPARTES (SET DE ASIENTOS Y CABECERAS)	Atributo no considerado en este año	2022	Calle CIRCUITO AGUASCALIETNES SUR	MV	20358	Colonia VALLE DE AGUASCALIENTES	Fabricación de asientos y accesorios interiores para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIA DE ASIENTO SUPERIOR S.A DE C.V PIVA I,TACHI-S	Aguascalientes	"22°4'4"""	SAN FRANCISCO DE LOS ROMO	"102°16'43"""	San Francisco de los Romo	IAS9M0101111	117 	 		336360	Automotriz	Confeccion de asientos y accesorios de tela de uso automotriz	780828.9079	2442866.2464
ELABORACIÓN DE AZÚCAR DE CAÑA	Atributo no considerado en este año	2022	Calle  HACIENDA HALTUNCHEN SIN NUMERO	2G	24451	Colonia LA JOYA	Elaboración de azúcar de caña	Atributo no considerado en este año	Atributo no considerado en este año	IMPULSORA AZUCARERA DEL TROPICO ,INGENIO LA JOYA	Campeche	"19°28'57"""	CHAMPOTON	"90°40'25"""	Champotón	IAT2G0400411	S/N 	S/N 		311311	Alimenticio y/o de consumo humano	Ingenios azucareros	744181.7478	2155888.5354
Fabricación de estufas, refrigeradores y lavadoras	Atributo no considerado en este año	2022	Carretera CARR. PANAMERICANA CELAYA, GUANAJUATO	9A	38020		Fabricación de aparatos de línea blanca	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,	Guanajuato	"20°31'13"""	CELAYA	"100°51'53"""	Celaya	IAW9A1100711	KM. 280 	 	PREDIO LA PROVIDENCIA	335220	Quimica	Produccion de estufas y hornos domesticos	305557.7608	2270175.3711
ELABORACIÓN DE AZÚCAR 	Atributo no considerado en este año	2022	Calle  PRINCIPAL	2G	95850	Colonia JUAN DIAZ COVARRUBIAS CENTRO	Elaboración de azúcar de caña	Atributo no considerado en este año	Atributo no considerado en este año	COMPAÑÍA INDUSTRIAL AZUCARERA S.A. DE C.V.,	Veracruz de Ignacio de la Llave	"18°9'36"""	JUAN DIAZ COVARRUBIAS	"95°11'12"""	Hueyapan de Ocampo	IAZ2G3007311	S/N 	 		311311	Alimenticio y/o de consumo humano	Ingenios azucareros	268674.0406	2009267.1236
CAPTURA, PROCESAMIENTO Y COMERCIALIZACIÓN DE HARINA DE PESCADO	Atributo no considerado en este año	2022	Calle ISLA DE LA ADUANA	20	85252	Pueblo YAVAROS	Preparación y envasado de pescados y mariscos	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS BARDA, S.A. DE C.V,INDUSTRIAS BARDA S.A. DE C.V.	Sonora	"26°42'18"""	YAVAROS (ISLA LAS VIEJAS)	"109°30'54"""	Huatabampo	IBA0W2603311	S/N 	S/N 		311710	Alimenticio y/o de consumo humano	Secado, salado y harinas de pescados y mariscos	647712.7492	2954636.3494
ELABORACIÓN DE AZÚCAR REFINADA	Atributo no considerado en este año	2022	Boulevard  HERMANOS PERDOMO GONZALEZ S/N	2G	94454	Ingenio BARRIO SAN ISIDRO	Elaboración de azúcar de caña	Atributo no considerado en este año	Atributo no considerado en este año	INGENIO EL CARMEN, S.A. DE C.V.,	Veracruz de Ignacio de la Llave	"18°52'23"""	CUAUTLAPAN	"97°1'25"""	Ixtaczoquitlán	ICAAI3008511	S/N 	 		311311	Alimenticio y/o de consumo humano	Ingenios azucareros	708196.645	2087957.9789
FABRICACIÓN DE PIEZAS PLÁSTICO	Atributo no considerado en este año	2022	Calle AV. LA GRIEGA	9M	76215		Fabricación de autopartes de plástico con y sin reforzamiento	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIAS CAZEL S DE RL DE CV,INDUSTRIAS CAZEL S. DE R.L. DE C.V.	Querétaro	"20°49'3"""	SANTA ROSA JAUREGUI	"100°26'41"""	Querétaro	ICA2201400730	102 	 	PARQUE INDUSTRIAL QUERETARO	326192	Automotriz	Produccion de otras auto partes	349651.5278	2302637.2163
Generación, Transmisión y Distribución de Energía Eléctrica	Atributo no considerado en este año	2022	Carretera TAMPICO MANTE	AD	89602	Ninguno 	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	IBERDROLA COGENERACIÓN ALTAMIRA SA DE CV,IBERDROLA COGENERACIÓN  ALTAMIRA	Tamaulipas	"22°26'16"""	ALTAMIRA	"97°57'40"""	Altamira	ICA2800300160	KM 28.920	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	606906.7544	2481659.9884
Generacion electrica y distribución 	Atributo no considerado en este año	2022	Avenida RIO SAN JUAN	AD	76806	Colonia SAN CAYETANO	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	IBERDROLA COGENERACIÓN BAJIO SA DE CV,PLANTA COGENERACIÓN BAJÍO	Querétaro	"20°22'55"""	SAN JUAN DEL RIO	"99°58'47"""	San Juan del Río	ICB2201600295	4 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	397740.2227	2254079.9382
HOSPEDAJE	Atributo no considerado en este año	2022	Boulevard BLVD. KUKULCAN KM 10.5	AY	77500	Colonia ZONA HOTELERA	Hoteles sin otros servicios integrados	Atributo no considerado en este año	Atributo no considerado en este año	INMOBILIARIA CARIBE CANCUN SA DE CV,HOTEL GRAND PARK ROYAL CANCUN	Quintana Roo	"21°9'4"""	CANCUN	"86°47'42"""	Benito Juárez	ICCAY2300511	LT 14 	 		721112	Otros	Servicios de Hotel	521263.3951	2338887.5393
Fundicion de metales no ferrosos 	Atributo no considerado en este año	2022	Eje Vial EJE 134	ND	78395		Moldeo por fundición de piezas metálicas no ferrosas	Atributo no considerado en este año	Atributo no considerado en este año	METAL SMELTER DE MEXICO S DE RL DE CV,METAL SMELTER	San Luis Potosí	"22°3'31"""	SAN LUIS POTOSI	"100°53'49"""	San Luis Potosí	ICE2402800850	LOTE 1356 	 	ZONA INDUSTRIAL PARQUE FUNDIDORES	331520	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de metales no ferrosos	304244.6256	2440555.4569
FABRICACIÓN Y COMERCIALIZACIÓN DE COMPUESTOS PLÁSTICOS MOLDEABLES Y REFORZADOS	Atributo no considerado en este año	2022	Calle JUPITER	6E	07700	Colonia NUEVA INDUSTRIAL VALLEJO	Fabricación de otros productos de plástico con reforzamiento	Atributo no considerado en este año	Atributo no considerado en este año	IDI COMPOSITES INTERNATIONAL MEXICO,	Ciudad de México	"19°30'43"""	GUSTAVO A. MADERO	"99°9'4"""	Gustavo A. Madero	ICI0900500394	11 	 		326198	Articulos y productos plasticos	Fabricacion de productos y articulos de plastico	484143.2791	2157508.6443
Manufactura y ensamble de conectores eléctricos y proceso de platinado	Atributo no considerado en este año	2022	Calle AVE. LIBRE COMERCIO	8A	84094	Colonia PARQUE INDUSTRIAL NUEVO NOGALES	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	ITT CANNON DE MEXICO, S.A. DE C.V.,	Sonora	"31°15'37"""	HEROICA NOGALES	"110°58'0"""	Nogales	ICM952604311	S/N 	 		332810	Quimica	Galvanoplastia	503150.1208	3458477.8099
Generación de energía a los consumidores finales	Atributo no considerado en este año	2022	Carretera CD. SAHAGUN A EMILIANO ZAPATA KM. 20	AD	43960	Colonia EMILIANO ZAPATA CENTRO	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	IGSAPAK COGENERACION, S.A.P.I. DE C.V.,IGSAPAK COGENERACIÓN S.A.P.I DE C.V.	Hidalgo	"19°38'15"""	EMILIANO ZAPATA	"98°32'1"""	Emiliano Zapata	ICO1302100001	1 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	548874.7016	2171455.4376
Generación energía eléctrica y vapor	Atributo no considerado en este año	2022	Carretera MONTERREY SALTILLO	AD	25900	Colonia RAMOS ARIZPE CENTRO	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	IBERDROLA COGENERACION RAMOS SA DE CV,IBERDROLA PLANTA COGENERACIÓN RAMOS PCR	Coahuila de Zaragoza	"25°35'32"""	RAMOS ARIZPE	"100°53'6"""	Ramos Arizpe	ICR0502700066	KM 21.4 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	310666.6622	2831872.8444
ELABORACIÓN Y DISTRIBUCIÓN DE EMBUTIDOS	Atributo no considerado en este año	2022	Calle km 7.5 Carretera a Cuauhtémoc 	1P	31450	Colonia LAS ANIMAS	Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIALIZADORA DE CARNICOS STRATTEGA S.A. DE C.V.,GRUPO BAFAR	Chihuahua	"28°34'55"""	CHIHUAHUA	"106°6'56"""	Chihuahua	ICS0801900649	SN 	 		311613	Alimenticio y/o de consumo humano	Produccion de embutidos y conservas de carnes	390899.3149	3162201.93
FABRICACION DE ACCESORIOS AUTOMOTRICES	Atributo no considerado en este año	2022	Calle  2	7T	44940	Colonia ZONA INDUSTRIAL	Fabricación de otros productos metálicos	Atributo no considerado en este año	Atributo no considerado en este año	INDUSTRIA DISE¿ADORA DE AUTOPARTES S.A. DE C.V.,INDUSTRIA DISEÑADORA DE AUTOPARTES S.A. DE C.V.	Jalisco	"20°38'17"""	GUADALAJARA	"103°22'14"""	Guadalajara	IDA9M1403911	2731 	 		332999	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero	669744.4119	2282948.2429
