_id,cas,category,name,source,url
65bb6f04c97bbb5c361cad63,52-24-4,Pharmaceutical,thiotepa,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=52-24-4
65bb6f04c97bbb5c361cad64,25962-77-0,Pharmaceutical,"trans-2-[(dimethylamino)methylimino]-5-[2-(5-nitro-2-furyl)vinyl]-1,3,4-oxadiazole",SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=25962-77-0
65bb6f04c97bbb5c361cad65,66-75-1,Pharmaceutical,uracil mustard,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=66-75-1
65bb6f04c97bbb5c361cad66,630-56-8,Hormone,17a-hydroxyprogesterone caproate ,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=630-56-8
65bb6f04c97bbb5c361cad67,302-22-7,Hormone,chlormadinone acetate,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=302-22-7
65bb6f04c97bbb5c361cad68,NA5,Hormone,conjugated estrogens,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=NA5
65bb6f04c97bbb5c361cad69,56-53-1,Hormone,diethylstilbestrol,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=56-53-1
65bb6f04c97bbb5c361cad6a,50-28-2,Hormone,estradiol-17b,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=50-28-2
65bb6f04c97bbb5c361cad6b,50-27-1,Hormone,estriol,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=50-27-1
65bb6f04c97bbb5c361cad6c,53-16-7,Hormone,estrone,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=53-16-7
65bb6f04c97bbb5c361cad6d,57-63-6,Hormone,ethinylestradiol,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=57-63-6
65bb6f04c97bbb5c361cad6e,297-76-7,Hormone,ethynodial diacetate,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=297-76-7
65bb6f04c97bbb5c361cad6f,52-76-6,Hormone,lynestrenol,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=52-76-6
65bb6f04c97bbb5c361cad70,71-58-9,Hormone,medroxyprogesterone acetate ,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=71-58-9
65bb6f04c97bbb5c361cad71,595-33-5,Hormone,megestrol acetate,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=595-33-5
65bb6f04c97bbb5c361cad72,72-33-3,Hormone,mestranol,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=72-33-3
65bb6f04c97bbb5c361cad73,68-22-4,Hormone,norethisterone,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=68-22-4
65bb6f04c97bbb5c361cad74,68-23-5,Hormone,norethynodrel,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=68-23-5
65bb6f04c97bbb5c361cad75,57-83-0,Hormone,progesterone,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=57-83-0
65bb6f04c97bbb5c361cad76,58-22-0,Hormone,testosterone,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=58-22-0
65bb6f04c97bbb5c361cad77,NA4,Natural product,bracken fern (and its extracted chemicals),SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=NA4
65bb6f04c97bbb5c361cad78,60391-92-6,Natural product,carboxymethylnitrosourea,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=60391-92-6
65bb6f04c97bbb5c361cad79,93-15-2,Natural product,methyleugenol,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=93-15-2
65bb6f04c97bbb5c361cad7a,303-47-9,Natural product,ochratoxin A,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=303-47-9
65bb6f04c97bbb5c361cad7b,NA2,Natural product,wood dust methanol extract,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=NA2
65bb6f04c97bbb5c361cad7c,10589-74-9,Research chemical,1-amyl-1-nitrosourea,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=10589-74-9
65bb6f04c97bbb5c361cad7d,53-96-3,Research chemical,2-acetylaminofluorene,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=53-96-3
65bb6f04c97bbb5c361cad7e,153-78-6,Research chemical,2-aminofluorene,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=153-78-6
65bb6f04c97bbb5c361cad7f,13394-86-0,Research chemical,"3,2'-dimethyl-4-aminobiphenyl",SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=13394-86-0
65bb6f04c97bbb5c361cad80,53757-28-1,Research chemical,4-(5-nitro-2-furyl) thiazole,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=53757-28-1
65bb6f04c97bbb5c361cad81,33372-39-3,Research chemical,4-bis(2-hydroxyethyl)amino-2-(5-nitro-2-thienyl) quinazoline,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=33372-39-3
65bb6f04c97bbb5c361cad82,1010-61-3,Research chemical,4-hydroxyaminoquinoline 1-oxide hydrochloride,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=1010-61-3
65bb6f04c97bbb5c361cad83,62-50-0,Research chemical,ethyl methanesulfonate,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=62-50-0
65bb6f04c97bbb5c361cad84,24554-26-5,Research chemical,n-(4-(5-nitro-2-furyl)-2-thiazolyl) formamide,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=24554-26-5
65bb6f04c97bbb5c361cad85,3096-50-2,Research chemical,n-(9-oxo-2-fluorenyl)acetamide,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=3096-50-2
65bb6f04c97bbb5c361cad86,49540-32-1,Research chemical,"n,n'-diethyl-n-nitrosourea",SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=49540-32-1
65bb6f04c97bbb5c361cad87,869-01-2,Research chemical,n-n-butyl-n-nitrosourea,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=869-01-2
65bb6f04c97bbb5c361cad88,759-73-9,Research chemical,n-nitroso-n-ethylurea,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=759-73-9
65bb6f04c97bbb5c361cad89,684-93-5,Research chemical,n-nitroso-n-methylurea,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=684-93-5
65bb6f04c97bbb5c361cad8a,82617-23-0,Research chemical,vinyl carbamate epoxide,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=82617-23-0
65bb6f04c97bbb5c361cad8b,21928-82-5,Unclassified,(n-6)-(methylnitroso)adenosine,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=21928-82-5
65bb6f04c97bbb5c361cad8c,13743-07-2,Unclassified,1-(2-hydroxyethyl)-1-nitrosourea,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=13743-07-2
65bb6f04c97bbb5c361cad8d,96724-45-7,Unclassified,1-(2-hydroxyethyl)-nitroso-3-ethylurea,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=96724-45-7
65bb6f04c97bbb5c361cad8e,56654-52-5,Unclassified,"1,3-dibutyl-1-nitrosourea",SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=56654-52-5
65bb6f04c97bbb5c361cad8f,760-56-5,Unclassified,1-allyl-1-nitrosourea,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=760-56-5
65bb6f04c97bbb5c361cad90,96724-44-6,Unclassified,1-ethylnitroso-3-(2-hydroxyethyl)-urea,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=96724-44-6
65bb6f04c97bbb5c361cad91,110559-84-7,Unclassified,1-ethylnitroso-3-(2-oxopropyl)-urea,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=110559-84-7
65bb6f04c97bbb5c361cad92,26049-69-4,Unclassified,"2-(2,2-dimethylhydrazino)-4-(5-nitro-2-furyl) thiazole",SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=26049-69-4
65bb6f04c97bbb5c361cad93,42011-48-3,Unclassified,"2,2,2-trifluoro-n-[4-(5-nitro-2-furyl)-2-thiazolyl] acetamide",SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=42011-48-3
65bb6f04c97bbb5c361cad94,26049-68-3,Unclassified,2-hydrazino-4-(5-nitro-2-furyl) thiazole,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=26049-68-3
65bb6f04c97bbb5c361cad95,26049-71-8,Unclassified,2-hydrazino-4-(p-aminophenyl) thiazole,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=26049-71-8
65bb6f04c97bbb5c361cad96,26049-70-7,Unclassified,2-hydrazino-4-(p-nitrophenyl) thiazole,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=26049-70-7
65bb6f04c97bbb5c361cad97,5834-17-3,Unclassified,2-methoxy-3-aminodibenzofuran,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=5834-17-3
65bb6f04c97bbb5c361cad98,75198-31-1,Unclassified,"3-(5-nitro-2-furyl)-imidazo(1,2-a) pyridine",SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=75198-31-1
65bb6f04c97bbb5c361cad99,720-69-4,Unclassified,"4,6-diamino-2-(5-nitro-2-furyl)-s-triazine",SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=720-69-4
65bb6f04c97bbb5c361cad9a,59-35-8,Unclassified,"4,6-dimethyl-2-(5-nitro-2-furyl) pyrimidine",SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=59-35-8
65bb6f04c97bbb5c361cad9b,4075-79-0,Unclassified,4-acetylaminobiphenyl,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=4075-79-0
65bb6f04c97bbb5c361cad9c,834-24-2,Unclassified,4-aminostilbene,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=834-24-2
65bb6f04c97bbb5c361cad9d,NA3,Unclassified,"anti-(+/-)-1,2,3,4-tetrahydrobenzo[c]phenanthrene-3,4-diol-1,2-epoxide",SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=NA3
65bb6f04c97bbb5c361cad9e,83349-67-1,Unclassified,"anti-1,2,3,10b-tetrahydrofluoranthene-2,3-diol 1,10b-oxide",SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=83349-67-1
65bb6f04c97bbb5c361cad9f,138857-19-9,Unclassified,"anti-4,5-dihydroxy-6,6a-epoxy-4,5,6,6a-tetrahydrobenzo[j]fluoranthene",SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=138857-19-9
65bb6f04c97bbb5c361cada0,138857-21-3,Unclassified,"anti-9,10-dihydroxy-11,12-epoxy-9,10,11,12-tetrahydrobenzo[j]fluoranthene",SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=138857-21-3
65bb6f04c97bbb5c361cada1,132832-26-9,Unclassified,"anti-benzo[a]chrysene-11,12-diol-13,14-epoxide",SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=132832-26-9
65bb6f04c97bbb5c361cada2,153926-04-6,Unclassified,"anti-dibenzo[a,l]pyrene-11,12-dihydrodiol-13,14-epoxide",SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=153926-04-6
65bb6f04c97bbb5c361cada3,16301-26-1,Unclassified,azoxyethane,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=16301-26-1
65bb6f04c97bbb5c361cada4,142713-78-8,Unclassified,"dimethylaminoethylnitrosoethylurea,nitrite salt",SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=142713-78-8
65bb6f04c97bbb5c361cada5,32852-21-4,Unclassified,formicacid2-(4-methyl-2-thiazolyl)hydrazide,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=32852-21-4
65bb6f04c97bbb5c361cada6,302-15-8,Unclassified,methylhydrazine sulfate,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=302-15-8
65bb6f04c97bbb5c361cada7,18774-85-1,Unclassified,n-hexylnitrosourea,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=18774-85-1
65bb6f04c97bbb5c361cada8,363-17-7,Unclassified,"n-(2-fluorenyl)-2,2,2-trifluoroacetamide",SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=363-17-7
65bb6f04c97bbb5c361cada9,63642-17-1,Unclassified,n-(n-methyl-n-nitrosocarbamoyl)-1-ornithine,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=63642-17-1
65bb6f04c97bbb5c361cadaa,51325-35-0,Unclassified,"n,n'-[6-(5-nitro-2-furyl)-s-triazine-2,4-diyl]bisacetamide",SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=51325-35-0
65bb6f04c97bbb5c361cadab,63019-65-8,Unclassified,n-1-diacetamidofluorene,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=63019-65-8
65bb6f04c97bbb5c361cadac,72479-23-3,Unclassified,"n-ethyl-n'-methyl-n-nitrosourea",SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=72479-23-3
65bb6f04c97bbb5c361cadad,53-95-2,Unclassified,n-hydroxy-2-(acetylamino)fluorene,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=53-95-2
65bb6f04c97bbb5c361cadae,71609-22-8,Unclassified,"n-hydroxy-n,n'-diacetylbenzidine",SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=71609-22-8
65bb6f04c97bbb5c361cadaf,118745-11-2,Unclassified,n-hydroxy-n-formyl-trans-4-aminostilbene,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=118745-11-2
65bb6f04c97bbb5c361cadb0,118745-12-3,Unclassified,n-hydroxy-n-propionyl-trans-4-aminostilbene,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=118745-12-3
65bb6f04c97bbb5c361cadb1,843-23-2,Unclassified,trans-n-hydroxy-4-acetylaminostilbene,SILENT SPRING INSTITUTE Researching the Environment and Women’s Healt,http://sciencereview.silentspring.org/mamm_detail.cfm?cid=843-23-2
