_id,actprincipal,aire,anio,calculada,calle,cas,colonia,coordenadaUTMX,coordenadaUTMY,cp,cve_ent,cve_mun,cveamb,descscian,enmunicipio,entrec1,entrec2,estado,flat,flng,iarc,lat,latitudnorte,lng,localidad,longitudoeste,municipio,nombre,nra,numexterior,numinterior,parqueind,scian,sector,subsector,sustancia,unidad
65298ba1bb426186d904981b,Ensamble de arneses electricos y/o electronicos,3.03,2018,1,Carretera  PRESA LA AMISTAD,7439-92-1,No disponible,306011.4933,3247690.1942,26220,5,2,91,Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores,1,No disponible,No disponible,COAHUILA,29.3433333333333,-100.998055555556,2B,29.3433333333333,"29°20'36""",-100.998055555556,CIUDAD ACUÑA,"100°59'53""",Acuña,"AEES MANUFACTURERA S DE RL DE CV,",AFM910500221,KM. 5.0 , ,PARQUE INDUSTRIAL AMISTAD,336320,"Equipos y articulos electronicos, electricos y domesticos","Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos","Plomo (polvos respirables, humos o vapores)",kg/año
65298ba8bb426186d904f209,Ensamble de arneses electricos y/o electronicos,9.3,2014,1,Carretera  PRESA LA AMISTAD,7439-92-1,No disponible,No disponible,No disponible,26220,5,2,91,Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores,1,No disponible,No disponible,COAHUILA,29.3433333333333,-100.998055555556,2B,29.3433333333333,"29°20'36""",-100.998055555556,Ciudad Acuña,"100°59'53""",Acuña,"AEES MANUFACTURERA S DE RL DE CV,",AFM910500221,KM. 5.0 , ,PARQUE INDUSTRIAL AMISTAD,336320,"Equipos y articulos electronicos, electricos y domesticos","Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos","Plomo (polvos respirables, humos o vapores)",kg/año
65298ba9bb426186d904fb5b,"Limpieza de partes metalicas, Elaboracion de moldes de cera y ceramica.",3.98,2014,1,Calle CARR. PRESA LA AMISTAD,7440-02-0,No disponible,No disponible,No disponible,26220,5,2,1I,Recubrimientos y terminados metálicos,1,No disponible,No disponible,COAHUILA,29.3427777777778,-100.999722222222,2B,29.3427777777778,"29°20'34""",-100.999722222222,Ciudad Acuña,"100°59'59""",Acuña,"HOWMET DE MÉXICO, S. DE R.L. DE C.V.,",HME8A0500211,KM. 7.100.5 , ,PARQUE INDUSTRIAL AMISTAD,332810,Otros,Maquila de acabado y pintado de piezas metalicas y de otros materiales,"Níquel (polvos respirables, humos o vapores)",kg/año
65298baabb426186d90508d0,Fabricación de otros productos metálicos,29.7,2016,1,Calle HIDALGO,7439-92-1,No disponible,306042.336,3247604.5485,26220,5,2,83,"Fabricación de tornillos, tuercas, remaches y similares",1,No disponible,No disponible,COAHUILA,29.3425,-100.9975,2B,29.3425,"29°20'33""",-100.9975,Ciudad Acuña,"100°59'51""",Acuña,"ARCONIC FASTENING SYSTEMS & RINGS (MEXICO I), S. DE R.L. DE C.V.,ARCONIC FASTENING SYSTEMS & RINGS (MEXICO I), S. DE R.L. DE C.V",AFS1I0500211,120,No disponible,PARQUE INDUSTRIAL AMISTAD,332720,Articulos y productos metalicos,"Produccion de tornillos, clavos, tuercas y similares","Plomo (polvos respirables, humos o vapores)",kg/año
65298baabb426186d90508d1,Fabricación de otros productos metálicos,4.39,2016,1,Calle HIDALGO,7440-02-0,No disponible,306042.336,3247604.5485,26220,5,2,83,"Fabricación de tornillos, tuercas, remaches y similares",1,No disponible,No disponible,COAHUILA,29.3425,-100.9975,2B,29.3425,"29°20'33""",-100.9975,Ciudad Acuña,"100°59'51""",Acuña,"ARCONIC FASTENING SYSTEMS & RINGS (MEXICO I), S. DE R.L. DE C.V.,ARCONIC FASTENING SYSTEMS & RINGS (MEXICO I), S. DE R.L. DE C.V",AFS1I0500211,120,No disponible,PARQUE INDUSTRIAL AMISTAD,332720,Articulos y productos metalicos,"Produccion de tornillos, clavos, tuercas y similares","Níquel (polvos respirables, humos o vapores)",kg/año
65298badbb426186d9052280,Ensamble de arneses electricos y/o electronicos,9.39,2017,1,Carretera  PRESA LA AMISTAD,7439-92-1,No disponible,306011.4933,3247690.1942,26220,5,2,91,Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores,1,No disponible,No disponible,COAHUILA,29.3433333333333,-100.998055555556,2B,29.3433333333333,"29°20'36""",-100.998055555556,CIUDAD ACUÑA,"100°59'53""",Acuña,"AEES MANUFACTURERA S DE RL DE CV,",AFM910500221,KM. 5.0 , ,PARQUE INDUSTRIAL AMISTAD,336320,"Equipos y articulos electronicos, electricos y domesticos","Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos","Plomo (polvos respirables, humos o vapores)",kg/año
65298bbdbb426186d905e10d,Ensamble de arneses electricos y/o electronicos,8.02,2020,1,Carretera  PRESA LA AMISTAD,7439-92-1,No disponible,306011.4933,3247690.1942,26220,5,2,91,Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores,1,No disponible,No disponible,COAHUILA,29.3433333333333,-100.998055555556,2B,29.3433333333333,"29°20'36""",-100.998055555556,CIUDAD ACUÑA,"100°59'53""",Acuña,"AEES MANUFACTURERA S DE RL DE CV,",AFM910500221,KM. 5.0 , ,PARQUE INDUSTRIAL AMISTAD,336320,"Equipos y articulos electronicos, electricos y domesticos","Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos","Plomo (polvos respirables, humos o vapores)",kg/año
65298bbfbb426186d905ee01,Fabricación de otros productos metálicos,1.73,2020,1,Calle HIDALGO,7439-92-1,No disponible,306042.336,3247604.5485,26220,5,2,83,"Fabricación de tornillos, tuercas, remaches y similares",1,No disponible,No disponible,COAHUILA,29.3425,-100.9975,2B,29.3425,"29°20'33""",-100.9975,CIUDAD ACUÑA,"100°59'51""",Acuña,"HOWMET FASTENING SYSTEMS MEXICO I, S. DE R.L. DE C.V.,HOWMET FASTENING SYSTEMS MEXICO I, S. DE R.L. DE C.V",AFS1I0500211,120, ,PARQUE INDUSTRIAL AMISTAD,332720,Articulos y productos metalicos,"Produccion de tornillos, clavos, tuercas y similares","Plomo (polvos respirables, humos o vapores)",kg/año
65298bc1bb426186d9061232,Ensamble de arneses electricos y/o electronicos,2.335,2019,1,Carretera  PRESA LA AMISTAD,7439-92-1,No disponible,306011.4933,3247690.1942,26220,5,2,91,Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores,1,No disponible,No disponible,COAHUILA,29.3433333333333,-100.998055555556,2B,29.3433333333333,"29°20'36""",-100.998055555556,CIUDAD ACUÑA,"100°59'53""",Acuña,"AEES MANUFACTURERA S DE RL DE CV,",AFM910500221,KM. 5.0 , ,PARQUE INDUSTRIAL AMISTAD,336320,"Equipos y articulos electronicos, electricos y domesticos","Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos","Plomo (polvos respirables, humos o vapores)",kg/año
65298bc8bb426186d9066f23,Ensamble de arneses electricos y/o electronicos,5.3,2015,1,Carretera  PRESA LA AMISTAD,7439-92-1,No disponible,306011.4933,3247690.1942,26220,5,2,91,Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores,1,No disponible,No disponible,COAHUILA,29.3433333333333,-100.998055555556,2B,29.3433333333333,"29°20'36""",-100.998055555556,Ciudad Acuña,"100°59'53""",Acuña,"AEES MANUFACTURERA S DE RL DE CV,",AFM910500221,KM. 5.0,No disponible,PARQUE INDUSTRIAL AMISTAD,336320,"Equipos y articulos electronicos, electricos y domesticos","Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos","Plomo (polvos respirables, humos o vapores)",kg/año
65298bcebb426186d906b523,MAQUILADO DE PIEZAS METALICAS,36.79,2012,1,HIDALGO,7440-43-9,PARQUE INDUSTRIAL,No disponible,No disponible,26220,5,2,7X,Fabricación de otros productos metálicos.,1,CARRETERA PRESA AMISTAD,MEXICO,COAHUILA,29.3427777777778,-100.9975,1,29.3427777777778,"29°20'34""",-100.9975,Acuna,"100°59'51""",Acuña,ALCOA FASTENING SYSTEMS MEXICO I S DE RL DE CV,AFS1I0500211,120,23,PARQUE INDUSTRIAL AMISTAD,332999,Articulos y productos metalicos,No disponible,Cadmio,kg/año
65298ba1bb426186d9049da7,GENERACIÓN DE ENERGÍA ELÉCTRICA,699.75,2018,1,Carretera  FEDERAL 57 KM 27.5,7440-38-2,No disponible,334387.8057,3152258.7753,26170,5,22,AD,"Generación, transmisión y distribución de energía eléctrica",1,No disponible,No disponible,COAHUILA,28.4863888888889,-100.691666666667,1,28.4863888888889,"28°29'11""",-100.691666666667,NAVA,"100°41'30""",Nava,"CFE GENERACIÓN VI,CFE GENERACIÓN VI CENTRAL TERMOELÉCTRICA JOSÉ LÓPEZ PORTILLO",CGV0502200023,S/N , ,NAVA ,221110,Generación de energía eléctrica,Generacion y transmision de energia electrica,Arsénico,kg/año
65298ba1bb426186d9049da9,GENERACIÓN DE ENERGÍA ELÉCTRICA,2218.74,2018,1,Carretera  FEDERAL 57 KM 27.5,71-43-2,No disponible,334387.8057,3152258.7753,26170,5,22,AD,"Generación, transmisión y distribución de energía eléctrica",1,No disponible,No disponible,COAHUILA,28.4863888888889,-100.691666666667,1,28.4863888888889,"28°29'11""",-100.691666666667,NAVA,"100°41'30""",Nava,"CFE GENERACIÓN VI,CFE GENERACIÓN VI CENTRAL TERMOELÉCTRICA JOSÉ LÓPEZ PORTILLO",CGV0502200023,S/N , ,NAVA ,221110,Generación de energía eléctrica,Generacion y transmision de energia electrica,Benceno,kg/año
65298ba1bb426186d9049daa,GENERACIÓN DE ENERGÍA ELÉCTRICA,87.04,2018,1,Carretera  FEDERAL 57 KM 27.5,7440-43-9,No disponible,334387.8057,3152258.7753,26170,5,22,AD,"Generación, transmisión y distribución de energía eléctrica",1,No disponible,No disponible,COAHUILA,28.4863888888889,-100.691666666667,1,28.4863888888889,"28°29'11""",-100.691666666667,NAVA,"100°41'30""",Nava,"CFE GENERACIÓN VI,CFE GENERACIÓN VI CENTRAL TERMOELÉCTRICA JOSÉ LÓPEZ PORTILLO",CGV0502200023,S/N , ,NAVA ,221110,Generación de energía eléctrica,Generacion y transmision de energia electrica,Cadmio,kg/año
65298ba1bb426186d9049dab,GENERACIÓN DE ENERGÍA ELÉCTRICA,409.61,2018,1,Carretera  FEDERAL 57 KM 27.5,50-00-0,No disponible,334387.8057,3152258.7753,26170,5,22,AD,"Generación, transmisión y distribución de energía eléctrica",1,No disponible,No disponible,COAHUILA,28.4863888888889,-100.691666666667,1,28.4863888888889,"28°29'11""",-100.691666666667,NAVA,"100°41'30""",Nava,"CFE GENERACIÓN VI,CFE GENERACIÓN VI CENTRAL TERMOELÉCTRICA JOSÉ LÓPEZ PORTILLO",CGV0502200023,S/N , ,NAVA ,221110,Generación de energía eléctrica,Generacion y transmision de energia electrica,Formaldehido,kg/año
65298ba1bb426186d9049dae,GENERACIÓN DE ENERGÍA ELÉCTRICA,477.88,2018,1,Carretera  FEDERAL 57 KM 27.5,7440-02-0,No disponible,334387.8057,3152258.7753,26170,5,22,AD,"Generación, transmisión y distribución de energía eléctrica",1,No disponible,No disponible,COAHUILA,28.4863888888889,-100.691666666667,2B,28.4863888888889,"28°29'11""",-100.691666666667,NAVA,"100°41'30""",Nava,"CFE GENERACIÓN VI,CFE GENERACIÓN VI CENTRAL TERMOELÉCTRICA JOSÉ LÓPEZ PORTILLO",CGV0502200023,S/N , ,NAVA ,221110,Generación de energía eléctrica,Generacion y transmision de energia electrica,"Níquel (polvos respirables, humos o vapores)",kg/año
65298ba1bb426186d9049daf,GENERACIÓN DE ENERGÍA ELÉCTRICA,716.82,2018,1,Carretera  FEDERAL 57 KM 27.5,7439-92-1,No disponible,334387.8057,3152258.7753,26170,5,22,AD,"Generación, transmisión y distribución de energía eléctrica",1,No disponible,No disponible,COAHUILA,28.4863888888889,-100.691666666667,2B,28.4863888888889,"28°29'11""",-100.691666666667,NAVA,"100°41'30""",Nava,"CFE GENERACIÓN VI,CFE GENERACIÓN VI CENTRAL TERMOELÉCTRICA JOSÉ LÓPEZ PORTILLO",CGV0502200023,S/N , ,NAVA ,221110,Generación de energía eléctrica,Generacion y transmision de energia electrica,"Plomo (polvos respirables, humos o vapores)",kg/año
65298ba6bb426186d904da43,GENERACIÓN DE ENERGÍA ELÉCTRICA,183.59,2021,1,Carretera  FEDERAL 57 KM 27.5,50-00-0,No disponible,334079.2826,3152599.9235,26170,5,22,AD,"Generación, transmisión y distribución de energía eléctrica",1,No disponible,No disponible,COAHUILA,28.4894444444444,-100.695,1,28.4894444444444,"28°29'22""",-100.695,Nava,"100°41'42""",Nava,"CFE GENERACIÓN IV, CENTRAL TERMOELÉCTRICA JOSÉ LÓPEZ PORTILLO",CGI0502200032,S/N , ,NAVA ,221110,Generación de energía eléctrica,Generacion y transmision de energia electrica,Formaldehido,kg/año
65298ba6bb426186d904da44,GENERACIÓN DE ENERGÍA ELÉCTRICA,994.45,2021,1,Carretera  FEDERAL 57 KM 27.5,71-43-2,No disponible,334079.2826,3152599.9235,26170,5,22,AD,"Generación, transmisión y distribución de energía eléctrica",1,No disponible,No disponible,COAHUILA,28.4894444444444,-100.695,1,28.4894444444444,"28°29'22""",-100.695,Nava,"100°41'42""",Nava,"CFE GENERACIÓN IV, CENTRAL TERMOELÉCTRICA JOSÉ LÓPEZ PORTILLO",CGI0502200032,S/N , ,NAVA ,221110,Generación de energía eléctrica,Generacion y transmision de energia electrica,Benceno,kg/año
65298ba6bb426186d904da45,GENERACIÓN DE ENERGÍA ELÉCTRICA,321.28,2021,1,Carretera  FEDERAL 57 KM 27.5,7439-92-1,No disponible,334079.2826,3152599.9235,26170,5,22,AD,"Generación, transmisión y distribución de energía eléctrica",1,No disponible,No disponible,COAHUILA,28.4894444444444,-100.695,2B,28.4894444444444,"28°29'22""",-100.695,Nava,"100°41'42""",Nava,"CFE GENERACIÓN IV, CENTRAL TERMOELÉCTRICA JOSÉ LÓPEZ PORTILLO",CGI0502200032,S/N , ,NAVA ,221110,Generación de energía eléctrica,Generacion y transmision de energia electrica,"Plomo (polvos respirables, humos o vapores)",kg/año
65298ba6bb426186d904da47,GENERACIÓN DE ENERGÍA ELÉCTRICA,214.19,2021,1,Carretera  FEDERAL 57 KM 27.5,7440-02-0,No disponible,334079.2826,3152599.9235,26170,5,22,AD,"Generación, transmisión y distribución de energía eléctrica",1,No disponible,No disponible,COAHUILA,28.4894444444444,-100.695,2B,28.4894444444444,"28°29'22""",-100.695,Nava,"100°41'42""",Nava,"CFE GENERACIÓN IV, CENTRAL TERMOELÉCTRICA JOSÉ LÓPEZ PORTILLO",CGI0502200032,S/N , ,NAVA ,221110,Generación de energía eléctrica,Generacion y transmision de energia electrica,"Níquel (polvos respirables, humos o vapores)",kg/año
65298ba6bb426186d904da48,GENERACIÓN DE ENERGÍA ELÉCTRICA,313.63,2021,1,Carretera  FEDERAL 57 KM 27.5,7440-38-2,No disponible,334079.2826,3152599.9235,26170,5,22,AD,"Generación, transmisión y distribución de energía eléctrica",1,No disponible,No disponible,COAHUILA,28.4894444444444,-100.695,1,28.4894444444444,"28°29'22""",-100.695,Nava,"100°41'42""",Nava,"CFE GENERACIÓN IV, CENTRAL TERMOELÉCTRICA JOSÉ LÓPEZ PORTILLO",CGI0502200032,S/N , ,NAVA ,221110,Generación de energía eléctrica,Generacion y transmision de energia electrica,Arsénico,kg/año
65298ba6bb426186d904da49,GENERACIÓN DE ENERGÍA ELÉCTRICA,39.01,2021,1,Carretera  FEDERAL 57 KM 27.5,7440-43-9,No disponible,334079.2826,3152599.9235,26170,5,22,AD,"Generación, transmisión y distribución de energía eléctrica",1,No disponible,No disponible,COAHUILA,28.4894444444444,-100.695,1,28.4894444444444,"28°29'22""",-100.695,Nava,"100°41'42""",Nava,"CFE GENERACIÓN IV, CENTRAL TERMOELÉCTRICA JOSÉ LÓPEZ PORTILLO",CGI0502200032,S/N , ,NAVA ,221110,Generación de energía eléctrica,Generacion y transmision de energia electrica,Cadmio,kg/año
65298badbb426186d905272a,GENERACIÓN DE ENERGÍA ELÉCTRICA,1967.51,2017,1,Carretera  FEDERAL 57 KM 27.5,71-43-2,Colonia NAVA CENTRO,334387.8057,3152258.7753,26170,5,22,AD,"Generación, transmisión y distribución de energía eléctrica",1,No disponible,No disponible,COAHUILA,28.4863888888889,-100.691666666667,1,28.4863888888889,"28°29'11""",-100.691666666667,NAVA,"100°41'30""",Nava,"CFE GENERACIÓN VI,CFE GENERACIÓN VI CENTRAL TERMOELÉCTRICA JOSÉ LÓPEZ PORTILLO",CGV0502200023,S/N , ,No disponible,221110,Generación de energía eléctrica,Generacion y transmision de energia electrica,Benceno,kg/año
65298badbb426186d905272b,GENERACIÓN DE ENERGÍA ELÉCTRICA,363.23,2017,1,Carretera  FEDERAL 57 KM 27.5,50-00-0,Colonia NAVA CENTRO,334387.8057,3152258.7753,26170,5,22,AD,"Generación, transmisión y distribución de energía eléctrica",1,No disponible,No disponible,COAHUILA,28.4863888888889,-100.691666666667,1,28.4863888888889,"28°29'11""",-100.691666666667,NAVA,"100°41'30""",Nava,"CFE GENERACIÓN VI,CFE GENERACIÓN VI CENTRAL TERMOELÉCTRICA JOSÉ LÓPEZ PORTILLO",CGV0502200023,S/N , ,No disponible,221110,Generación de energía eléctrica,Generacion y transmision de energia electrica,Formaldehido,kg/año
65298bbebb426186d905e668,GENERACIÓN DE ENERGÍA ELÉCTRICA,407.945913,2020,1,Carretera  FEDERAL 57 KM 27.5,7440-38-2,No disponible,334079.2826,3152599.9235,26170,5,22,AD,"Generación, transmisión y distribución de energía eléctrica",1,No disponible,No disponible,COAHUILA,28.4894444444444,-100.695,1,28.4894444444444,"28°29'22""",-100.695,NAVA,"100°41'42""",Nava,"CFE GENERACIÓN IV, CENTRAL TERMOELÉCTRICA JOSÉ LÓPEZ PORTILLO",CGI0502200032,S/N , ,NAVA ,221110,Generación de energía eléctrica,Generacion y transmision de energia electrica,Arsénico,kg/año
65298bbebb426186d905e66a,GENERACIÓN DE ENERGÍA ELÉCTRICA,1293.48704,2020,1,Carretera  FEDERAL 57 KM 27.5,71-43-2,No disponible,334079.2826,3152599.9235,26170,5,22,AD,"Generación, transmisión y distribución de energía eléctrica",1,No disponible,No disponible,COAHUILA,28.4894444444444,-100.695,1,28.4894444444444,"28°29'22""",-100.695,NAVA,"100°41'42""",Nava,"CFE GENERACIÓN IV, CENTRAL TERMOELÉCTRICA JOSÉ LÓPEZ PORTILLO",CGI0502200032,S/N , ,NAVA ,221110,Generación de energía eléctrica,Generacion y transmision de energia electrica,Benceno,kg/año
65298bbebb426186d905e66b,GENERACIÓN DE ENERGÍA ELÉCTRICA,50.74449163,2020,1,Carretera  FEDERAL 57 KM 27.5,7440-43-9,No disponible,334079.2826,3152599.9235,26170,5,22,AD,"Generación, transmisión y distribución de energía eléctrica",1,No disponible,No disponible,COAHUILA,28.4894444444444,-100.695,1,28.4894444444444,"28°29'22""",-100.695,NAVA,"100°41'42""",Nava,"CFE GENERACIÓN IV, CENTRAL TERMOELÉCTRICA JOSÉ LÓPEZ PORTILLO",CGI0502200032,S/N , ,NAVA ,221110,Generación de energía eléctrica,Generacion y transmision de energia electrica,Cadmio,kg/año
65298bbebb426186d905e66f,GENERACIÓN DE ENERGÍA ELÉCTRICA,238.797608,2020,1,Carretera  FEDERAL 57 KM 27.5,50-00-0,No disponible,334079.2826,3152599.9235,26170,5,22,AD,"Generación, transmisión y distribución de energía eléctrica",1,No disponible,No disponible,COAHUILA,28.4894444444444,-100.695,1,28.4894444444444,"28°29'22""",-100.695,NAVA,"100°41'42""",Nava,"CFE GENERACIÓN IV, CENTRAL TERMOELÉCTRICA JOSÉ LÓPEZ PORTILLO",CGI0502200032,S/N , ,NAVA ,221110,Generación de energía eléctrica,Generacion y transmision de energia electrica,Formaldehido,kg/año
65298bbebb426186d905e673,GENERACIÓN DE ENERGÍA ELÉCTRICA,278.597209,2020,1,Carretera  FEDERAL 57 KM 27.5,7440-02-0,No disponible,334079.2826,3152599.9235,26170,5,22,AD,"Generación, transmisión y distribución de energía eléctrica",1,No disponible,No disponible,COAHUILA,28.4894444444444,-100.695,2B,28.4894444444444,"28°29'22""",-100.695,NAVA,"100°41'42""",Nava,"CFE GENERACIÓN IV, CENTRAL TERMOELÉCTRICA JOSÉ LÓPEZ PORTILLO",CGI0502200032,S/N , ,NAVA ,221110,Generación de energía eléctrica,Generacion y transmision de energia electrica,"Níquel (polvos respirables, humos o vapores)",kg/año
65298bbebb426186d905e675,GENERACIÓN DE ENERGÍA ELÉCTRICA,417.895813,2020,1,Carretera  FEDERAL 57 KM 27.5,7439-92-1,No disponible,334079.2826,3152599.9235,26170,5,22,AD,"Generación, transmisión y distribución de energía eléctrica",1,No disponible,No disponible,COAHUILA,28.4894444444444,-100.695,2B,28.4894444444444,"28°29'22""",-100.695,NAVA,"100°41'42""",Nava,"CFE GENERACIÓN IV, CENTRAL TERMOELÉCTRICA JOSÉ LÓPEZ PORTILLO",CGI0502200032,S/N , ,NAVA ,221110,Generación de energía eléctrica,Generacion y transmision de energia electrica,"Plomo (polvos respirables, humos o vapores)",kg/año
65298bc2bb426186d90617ae,GENERACIÓN DE ENERGÍA ELÉCTRICA,606.11,2019,1,Carretera  FEDERAL 57 KM 27.5,7440-38-2,No disponible,334387.8057,3152258.7753,26170,5,22,AD,"Generación, transmisión y distribución de energía eléctrica",1,No disponible,No disponible,COAHUILA,28.4863888888889,-100.691666666667,1,28.4863888888889,"28°29'11""",-100.691666666667,NAVA,"100°41'30""",Nava,"CFE GENERACIÓN VI,CFE GENERACIÓN VI CENTRAL TERMOELÉCTRICA JOSÉ LÓPEZ PORTILLO",CGV0502200023,S/N , ,NAVA ,221110,Generación de energía eléctrica,Generacion y transmision de energia electrica,Arsénico,kg/año
65298bc2bb426186d90617b0,GENERACIÓN DE ENERGÍA ELÉCTRICA,1921.82,2019,1,Carretera  FEDERAL 57 KM 27.5,71-43-2,No disponible,334387.8057,3152258.7753,26170,5,22,AD,"Generación, transmisión y distribución de energía eléctrica",1,No disponible,No disponible,COAHUILA,28.4863888888889,-100.691666666667,1,28.4863888888889,"28°29'11""",-100.691666666667,NAVA,"100°41'30""",Nava,"CFE GENERACIÓN VI,CFE GENERACIÓN VI CENTRAL TERMOELÉCTRICA JOSÉ LÓPEZ PORTILLO",CGV0502200023,S/N , ,NAVA ,221110,Generación de energía eléctrica,Generacion y transmision de energia electrica,Benceno,kg/año
65298bc2bb426186d90617b1,GENERACIÓN DE ENERGÍA ELÉCTRICA,75.4,2019,1,Carretera  FEDERAL 57 KM 27.5,7440-43-9,No disponible,334387.8057,3152258.7753,26170,5,22,AD,"Generación, transmisión y distribución de energía eléctrica",1,No disponible,No disponible,COAHUILA,28.4863888888889,-100.691666666667,1,28.4863888888889,"28°29'11""",-100.691666666667,NAVA,"100°41'30""",Nava,"CFE GENERACIÓN VI,CFE GENERACIÓN VI CENTRAL TERMOELÉCTRICA JOSÉ LÓPEZ PORTILLO",CGV0502200023,S/N , ,NAVA ,221110,Generación de energía eléctrica,Generacion y transmision de energia electrica,Cadmio,kg/año
65298bc2bb426186d90617b3,GENERACIÓN DE ENERGÍA ELÉCTRICA,354.8,2019,1,Carretera  FEDERAL 57 KM 27.5,50-00-0,No disponible,334387.8057,3152258.7753,26170,5,22,AD,"Generación, transmisión y distribución de energía eléctrica",1,No disponible,No disponible,COAHUILA,28.4863888888889,-100.691666666667,1,28.4863888888889,"28°29'11""",-100.691666666667,NAVA,"100°41'30""",Nava,"CFE GENERACIÓN VI,CFE GENERACIÓN VI CENTRAL TERMOELÉCTRICA JOSÉ LÓPEZ PORTILLO",CGV0502200023,S/N , ,NAVA ,221110,Generación de energía eléctrica,Generacion y transmision de energia electrica,Formaldehido,kg/año
65298bc2bb426186d90617b6,GENERACIÓN DE ENERGÍA ELÉCTRICA,413.93,2019,1,Carretera  FEDERAL 57 KM 27.5,7440-02-0,No disponible,334387.8057,3152258.7753,26170,5,22,AD,"Generación, transmisión y distribución de energía eléctrica",1,No disponible,No disponible,COAHUILA,28.4863888888889,-100.691666666667,2B,28.4863888888889,"28°29'11""",-100.691666666667,NAVA,"100°41'30""",Nava,"CFE GENERACIÓN VI,CFE GENERACIÓN VI CENTRAL TERMOELÉCTRICA JOSÉ LÓPEZ PORTILLO",CGV0502200023,S/N , ,NAVA ,221110,Generación de energía eléctrica,Generacion y transmision de energia electrica,"Níquel (polvos respirables, humos o vapores)",kg/año
65298bc2bb426186d90617b7,GENERACIÓN DE ENERGÍA ELÉCTRICA,620.9,2019,1,Carretera  FEDERAL 57 KM 27.5,7439-92-1,No disponible,334387.8057,3152258.7753,26170,5,22,AD,"Generación, transmisión y distribución de energía eléctrica",1,No disponible,No disponible,COAHUILA,28.4863888888889,-100.691666666667,2B,28.4863888888889,"28°29'11""",-100.691666666667,NAVA,"100°41'30""",Nava,"CFE GENERACIÓN VI,CFE GENERACIÓN VI CENTRAL TERMOELÉCTRICA JOSÉ LÓPEZ PORTILLO",CGV0502200023,S/N , ,NAVA ,221110,Generación de energía eléctrica,Generacion y transmision de energia electrica,"Plomo (polvos respirables, humos o vapores)",kg/año
65298ba9bb426186d904fdf2,"FABRICACION DE FUSIBLES Y PORTAFUSIBLES AUTOMOTRICES, ELECTRONICOS E INDUSTRIALES",50.05,2014,1,Boulevard LIBRAMIENTO V. CARRANZA,7439-92-1,No disponible,No disponible,No disponible,26090,5,25,91,Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores,1,No disponible,No disponible,COAHUILA,28.6452777777778,-100.536944444444,2B,28.6452777777778,"28°38'43""",-100.536944444444,Piedras Negras,"100°32'13""",Piedras Negras,"LITTELFUSE S. DE R.L. DE C.V.,",LIT1F0502511,2501, ,BUSSINES PARK,336320,"Equipos y articulos electronicos, electricos y domesticos","Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos","Plomo (polvos respirables, humos o vapores)",kg/año
65298bafbb426186d9053177,"FABRICACION DE FUSIBLES Y PORTAFUSIBLES AUTOMOTRICES, ELECTRONICOS E INDUSTRIALES",15.4497,2017,1,Boulevard LIBRAMIENTO V. CARRANZA,7439-92-1,No disponible,349779.619,3169668.3099,26090,5,25,9M,Otras industrias manufactureras,1,No disponible,No disponible,COAHUILA,28.6452777777778,-100.536944444444,2B,28.6452777777778,"28°38'43""",-100.536944444444,PIEDRAS NEGRAS,"100°32'13""",Piedras Negras,"LITTELFUSE S. DE R.L. DE C.V.,",LIT1F0502511,2501, ,BUSSINES PARK,339999,Automotriz,Produccion de otras auto partes,"Plomo (polvos respirables, humos o vapores)",kg/año
65298bb5bb426186d9057a87,FABRICACION Y/O ENSAMBLE DE PARTES Y ACCESORIOS AUTOMOTRICES,1.5249,2007,1,BLVD. REPUBLICA,75-09-2,GUILLEN,0,0,26080,5,25,9M,Fabricación de otras partes para vehículos automotrices.,1,No disponible,No disponible,COAHUILA,28.6802777777778,-100.569444444444,2A,28.6802777777778,"28°40'49""",-100.569444444444,PIEDRAS NEGRAS,"100°34'10""",Piedras Negras,LEAR MEXICAN TRIM OPERATIONS S. DE R.L. DE .C.V.,LMT9M0502511,130,No disponible,DESARROLLO INDUSTRIAL RIO GRANDE,336390,Automotriz,Produccion de otras auto partes,Cloruro de metileno,kg/año
