"NRA"	"NOMBRE"	"SECTOR"	"ESTADO"	"MUNICIPIO"	"CAS"	"SUSTANCIA"	"UNIDAD"	"AIRE"	"AGUA"	"SUELO"	"REUTILIZACIÓN"	"RECICLADO"	"COPROCESAMIENTO"	"TRATAMIENTO"	"DISPOSICIÓN
FINAL"	"ALCANTARILLADO"	"INCINERACIÓN"	"OTROS"
"AAGKE1700711"	"AUTOMOTRIZ Y AGRICOLA S.A. DE C.V."	"Otros"	"MORELOS"	"Cuernavaca"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0	0.00239157	0	0	0	0	0	0	0	0
"AAGKE1700711"	"AUTOMOTRIZ Y AGRICOLA S.A. DE C.V."	"Otros"	"MORELOS"	"Cuernavaca"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0	0.0006696396	0	0	0	0	0	0	0	0
"AAGKE1700711"	"AUTOMOTRIZ Y AGRICOLA S.A. DE C.V."	"Otros"	"MORELOS"	"Cuernavaca"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0	0.0421394634	0	0	0	0	0	0	0	0
"AAGKE1700711"	"AUTOMOTRIZ Y AGRICOLA S.A. DE C.V."	"Otros"	"MORELOS"	"Cuernavaca"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0	0.1528691544	0	0	0	0	0	0	0	0
"AAGKE1700711"	"AUTOMOTRIZ Y AGRICOLA S.A. DE C.V."	"Otros"	"MORELOS"	"Cuernavaca"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0	0.0013392792	0	0	0	0	0	0	0	0
"AAGKE1700711"	"AUTOMOTRIZ Y AGRICOLA S.A. DE C.V."	"Otros"	"MORELOS"	"Cuernavaca"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0	0.2393004942	0	0	0	0	0	0	0	0
"AAGKE1700711"	"AUTOMOTRIZ Y AGRICOLA S.A. DE C.V."	"Otros"	"MORELOS"	"Cuernavaca"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0.2407832676	0	0	0	0	0	0	0	0
"AAGND0100511"	"ALAN DE AGUASCALIENTES S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"AGUASCALIENTES"	"Jesus Maria"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.0528	0	0
"AAGND0100511"	"ALAN DE AGUASCALIENTES S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"AGUASCALIENTES"	"Jesus Maria"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.00009504	0	0
"AAGND0100511"	"ALAN DE AGUASCALIENTES S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"AGUASCALIENTES"	"Jesus Maria"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.001056	0	0
"AAGND0100511"	"ALAN DE AGUASCALIENTES S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"AGUASCALIENTES"	"Jesus Maria"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.01056	0	0
"AAGND0100511"	"ALAN DE AGUASCALIENTES S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"AGUASCALIENTES"	"Jesus Maria"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.0011616	0	0
"AAGND0100511"	"ALAN DE AGUASCALIENTES S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"AGUASCALIENTES"	"Jesus Maria"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0	0	0	0	0	0	0	0.0020064	0	0
"AAGND0100511"	"ALAN DE AGUASCALIENTES S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"AGUASCALIENTES"	"Jesus Maria"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.0528	0	0
"AAGND0100511"	"ALAN DE AGUASCALIENTES S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"AGUASCALIENTES"	"Jesus Maria"	"124-38-9"	"Bióxido de carbono"	"ton"	0.0103	0	0	0	0	0	0	0	0	0	0
"AAG8A1403911"	"JESUS ALVARADO GARCIA"	"Quimica"	"JALISCO"	"Guadalajara"	"7440-43-9"	"Cadmio"	"kg"	0	0.0464	0	0	0	0	0	0	6400	0	0
"AAG8A1403911"	"JESUS ALVARADO GARCIA"	"Quimica"	"JALISCO"	"Guadalajara"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0	0	0	0	0	0	0	0.0016	0	0
"AAG8A1403911"	"JESUS ALVARADO GARCIA"	"Quimica"	"JALISCO"	"Guadalajara"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.0064	0	0
"AAG8A1403911"	"JESUS ALVARADO GARCIA"	"Quimica"	"JALISCO"	"Guadalajara"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.0064	0	0
"AAG8A1403911"	"JESUS ALVARADO GARCIA"	"Quimica"	"JALISCO"	"Guadalajara"	"S/C3"	"Cromo (compuestos)"	"kg"	2.18	0.144	0	0	0	0	400	0	4480.00448	0	0
"AAG8A1403911"	"JESUS ALVARADO GARCIA"	"Quimica"	"JALISCO"	"Guadalajara"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0.0016	0	0	0	0	0	0	3200.0032	0	0
"AAG8A1403911"	"JESUS ALVARADO GARCIA"	"Quimica"	"JALISCO"	"Guadalajara"	"S/C5"	"Níquel (compuestos)"	"kg"	6.31	0.12	0	0	0	0	0	0	68320.0672	0	0
"AAG8A1403911"	"JESUS ALVARADO GARCIA"	"Quimica"	"JALISCO"	"Guadalajara"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0.144	0	0	0	0	0	0	4480.0032	0	0
"AAL7Q1503321"	"ALMEXA ALUMINIO S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Ecatepec de Morelos"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0	0	0	0	0	0	0	0.88376	0	0
"AAL7Q1503321"	"ALMEXA ALUMINIO S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Ecatepec de Morelos"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0	0	0	0	0	0	4.4188	0	0
"AAL7Q1503321"	"ALMEXA ALUMINIO S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Ecatepec de Morelos"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0	0	0	0	0	0	0	4.4188	0	0
"AAL7Q1503321"	"ALMEXA ALUMINIO S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Ecatepec de Morelos"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.088376	0	0
"AAL7Q1503321"	"ALMEXA ALUMINIO S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Ecatepec de Morelos"	"62-53-3"	"Anilina"	"kg"	0	0	0	0	0	810	0	0	0	0	0
"AAL7Q1503321"	"ALMEXA ALUMINIO S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Ecatepec de Morelos"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.22094	0	0
"AAL7Q1503321"	"ALMEXA ALUMINIO S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Ecatepec de Morelos"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	44.188	0	0
"AAL7Q1503321"	"ALMEXA ALUMINIO S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Ecatepec de Morelos"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0	0	0	0	0	0	0	4.4188	0	0
"AAL7Q1510411"	"ALMEXA ALUMINIO S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tlalnepantla de Baz"	"S/C6"	"Plomo (compuestos)"	"kg"	0	4.1262	0	0	0	0	0	0	0	0	0
"AAL7Q1510411"	"ALMEXA ALUMINIO S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tlalnepantla de Baz"	"S/C5"	"Níquel (compuestos)"	"kg"	0	5.15775	0	0	0	0	0	0	0	0	0
"AAL7Q1510411"	"ALMEXA ALUMINIO S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tlalnepantla de Baz"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0.041262	0	0	0	0	0	0	0	0	0
"AAL7Q1510411"	"ALMEXA ALUMINIO S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tlalnepantla de Baz"	"S/C3"	"Cromo (compuestos)"	"kg"	0	5.15775	0	0	0	0	0	0	0	0	0
"AAL7Q1510411"	"ALMEXA ALUMINIO S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tlalnepantla de Baz"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	1.547325	0	0	0	0	0	0	0	0	0
"AAL7Q1510411"	"ALMEXA ALUMINIO S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tlalnepantla de Baz"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0.515775	0	0	0	0	0	0	0	0	0
"AAL7Q1510411"	"ALMEXA ALUMINIO S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tlalnepantla de Baz"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0.536406	0	0	0	0	0	0	0	0	0
"AAL7Q1510911"	"AZINSA ALUMINIO, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tultitlan"	"74-82-8"	"Metano"	"ton"	1.212	0	0	0	0	0	0	0	0	0	0
"AAL7Q1510911"	"AZINSA ALUMINIO, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tultitlan"	"124-38-9"	"Bióxido de carbono"	"ton"	1537	0	0	0	0	0	0	0	0	0	0
"AAL7Q1510911"	"AZINSA ALUMINIO, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tultitlan"	"10102-44-0"	"Bióxido de nitrógeno"	"kg"	28.15	0	0	0	0	0	0	0	0	0	0
"AAN7L1510611"	"ACEROS ANGLO S.A .DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Toluca"	"124-38-9"	"Bióxido de carbono"	"ton"	74.03437	0	0	0	0	0	0	0	0	0	0
"AARKE1901911"	"ALIANZA AUTOMOTRIZ RIVERO S.A. DE C.V."	"Otros"	"NUEVO LEON"	"Monterrey"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0	0	87	0	0	0	0	0	0
"ABA5N1605311"	"Agroindustrias del Balsas, S.A. de C.V."	"Quimica"	"MICHOACAN"	"Lazaro Cardenas"	"124-38-9"	"Bióxido de carbono"	"ton"	210695.73	0	0	0	0	0	0	0	0	0	0
"ABA6E1505111"	"ABA S.A DE C.V."	"Articulos y productos plasticos"	"MEXICO"	"Lerma"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.000192648	0	0
"ABA6E1505111"	"ABA S.A DE C.V."	"Articulos y productos plasticos"	"MEXICO"	"Lerma"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.000136808	0	0
"ABA6E1505111"	"ABA S.A DE C.V."	"Articulos y productos plasticos"	"MEXICO"	"Lerma"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.0000011168	0	0
"ABA6E1505111"	"ABA S.A DE C.V."	"Articulos y productos plasticos"	"MEXICO"	"Lerma"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.00002792	0	0
"ABA6E1505111"	"ABA S.A DE C.V."	"Articulos y productos plasticos"	"MEXICO"	"Lerma"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.000002792	0	0
"ABA621000711"	"AUSTIN BACIS, S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"124-38-9"	"Bióxido de carbono"	"ton"	2800	0	0	0	0	0	0	0	0	0	0
"ABA621000711"	"AUSTIN BACIS, S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0.017559	0	0	1653	0	0	0	0	0
"ABA621000711"	"AUSTIN BACIS, S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0	0.035118	0	0	0	0	0	0	0	0
"ABA621000711"	"AUSTIN BACIS, S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"1332-21-4"	"Asbesto"	"kg"	0	0	0	0	0	3756	0	0	0	0	0
"ABA621000711"	"AUSTIN BACIS, S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0	0.070236	0	0	0	0	0	0	0	0
"ABA621000711"	"AUSTIN BACIS, S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0	0.737478	0	0	0	0	0	0	0	0
"ABA621000711"	"AUSTIN BACIS, S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0	0.003511	0	232	0	0	0	0	0	0
"ABA621000711"	"AUSTIN BACIS, S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0	0.105354	0	0	0	0	0	0	0	0
"ABA621000711"	"AUSTIN BACIS, S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0	0.0017559	0	0	27	0	0	0	0	0
"ABC8A0200411"	"ALUMINIO DE BAJA CALIFORNIA, S.A DE C.V."	"Quimica"	"BAJA CALIFORNIA"	"Tijuana"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	60.14	0	0	0	0	0	0	0	0	0
"ABC8A0200411"	"ALUMINIO DE BAJA CALIFORNIA, S.A DE C.V."	"Quimica"	"BAJA CALIFORNIA"	"Tijuana"	"S/C3"	"Cromo (compuestos)"	"kg"	0	24.056	0	0	0	0	0	0	0	0	0
"ABC8A0200411"	"ALUMINIO DE BAJA CALIFORNIA, S.A DE C.V."	"Quimica"	"BAJA CALIFORNIA"	"Tijuana"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	60.14	0	0	0	0	0	0	0	0	0
"ABC8A0200411"	"ALUMINIO DE BAJA CALIFORNIA, S.A DE C.V."	"Quimica"	"BAJA CALIFORNIA"	"Tijuana"	"S/C5"	"Níquel (compuestos)"	"kg"	0	24.056	0	0	0	0	0	0	0	0	0
"ABC8A0200411"	"ALUMINIO DE BAJA CALIFORNIA, S.A DE C.V."	"Quimica"	"BAJA CALIFORNIA"	"Tijuana"	"S/C6"	"Plomo (compuestos)"	"kg"	0	24.056	0	0	0	0	0	0	0	0	0
"ABC8A0200411"	"ALUMINIO DE BAJA CALIFORNIA, S.A DE C.V."	"Quimica"	"BAJA CALIFORNIA"	"Tijuana"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	24.056	0	0	0	0	0	0	0	0	0
"ABC8A0200411"	"ALUMINIO DE BAJA CALIFORNIA, S.A DE C.V."	"Quimica"	"BAJA CALIFORNIA"	"Tijuana"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	60.14	0	0	0	0	0	0	0	0	0
"ABE5Q1507011"	"ACABADOS BETA SA"	"Quimica"	"MEXICO"	"La Paz"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0	0	0	0	0	0	0	0	0	0.0345634
"ABE5Q1507011"	"ACABADOS BETA SA"	"Quimica"	"MEXICO"	"La Paz"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0	0	0.08468033
"ABE5Q1507011"	"ACABADOS BETA SA"	"Quimica"	"MEXICO"	"La Paz"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0	0	0.172817
"ABE5Q1507011"	"ACABADOS BETA SA"	"Quimica"	"MEXICO"	"La Paz"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0	0	0.00345634
"ABE5Q1507011"	"ACABADOS BETA SA"	"Quimica"	"MEXICO"	"La Paz"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0	0	0.00345634
"ABE5Q1507011"	"ACABADOS BETA SA"	"Quimica"	"MEXICO"	"La Paz"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0	0	0.172817
"ABE5Q1507011"	"ACABADOS BETA SA"	"Quimica"	"MEXICO"	"La Paz"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0	0	0.172817
"ABFLJ1508111"	"Aleaciones de Bronces Finos, S.A. de C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tecamac"	"124-38-9"	"Bióxido de carbono"	"ton"	207.8076	0	0	0	0	0	0	0	0	0	0
"ABFLJ1508111"	"Aleaciones de Bronces Finos, S.A. de C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tecamac"	"10102-44-0"	"Bióxido de nitrógeno"	"kg"	188.49215	0	0	0	0	0	0	0	0	0	0
"ABL911904611"	"ACUITY BRANDS LIGHTING DE MEXICO, S. DE R.L. DE C.V. PLANTA MEZQUITAL"	"Equipos y articulos electronicos, electricos y domesticos"	"NUEVO LEON"	"San Nicolas de los Garza"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0	0	0	0	0	32.28	0	0	0
"ABL911904611"	"ACUITY BRANDS LIGHTING DE MEXICO, S. DE R.L. DE C.V. PLANTA MEZQUITAL"	"Equipos y articulos electronicos, electricos y domesticos"	"NUEVO LEON"	"San Nicolas de los Garza"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0	0	0	0	0	0	27.25	0	0	0
"ABL911904611"	"ACUITY BRANDS LIGHTING DE MEXICO, S. DE R.L. DE C.V. PLANTA MEZQUITAL"	"Equipos y articulos electronicos, electricos y domesticos"	"NUEVO LEON"	"San Nicolas de los Garza"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0	0	0	0	0	0	35.9975	0	0	0
"ABL921902611"	"ACUITY BRANDS LIGHTING DE MÉXCIO, S. DE R.L. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos"	"NUEVO LEON"	"Guadalupe"	"124-38-9"	"Bióxido de carbono"	"ton"	3156.15168	0	0	0	0	0	0	0	0	0	0
"ABL921902611"	"ACUITY BRANDS LIGHTING DE MÉXCIO, S. DE R.L. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos"	"NUEVO LEON"	"Guadalupe"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0	0	7537.8	0	0	0	0	0	0
"ABPMC1000711"	"ADM BIO PRODUCTOS S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.0124442626	0	0
"ABPMC1000711"	"ADM BIO PRODUCTOS S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.00434095	0	0
"ABPMC1000711"	"ADM BIO PRODUCTOS S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0	0	0	0	0	0	0	1.21549674	0	0
"ABPMC1000711"	"ADM BIO PRODUCTOS S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0	0	0	0	0	0	1.64674434	0	0
"ABPMC1000711"	"ADM BIO PRODUCTOS S.A. DE C.V."	"Quimica"	"DURANGO"	"Gomez Palacio"	"124-38-9"	"Bióxido de carbono"	"ton"	5886.443	0	0	0	0	0	0	0	0	0	0
"ABRLJ1505111"	"ARTE EN BRONCE, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Lerma"	"10024-97-2"	"Oxido nitroso"	"ton"	0.000011776	0	0	0	0	0	0	0.00000002	0	0	0
"ABRLJ1505111"	"ARTE EN BRONCE, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Lerma"	"124-38-9"	"Bióxido de carbono"	"ton"	0.000000614	0	0	0	0	0	0	0	0	0	0
"ABS7T0503011"	"Aluminio y Bronces de Saltillo, S.A. de C.V."	"Metalurgica (incluye la siderurgica)"	"COAHUILA"	"Saltillo"	"124-38-9"	"Bióxido de carbono"	"ton"	0.65303	0	0	0	0	0	0	0	0	0	0
"ACAKE1903911"	"AUTOMOVILES Y CAMIONES S.A. DE C.V."	"Otros"	"NUEVO LEON"	"Monterrey"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0	0	76	0	0	0	0	0	0
"ACAKE2300811"	"AUTOMOTORES DE CANCUN, S.A. DE C.V.   PLAYA DEL CARMEN"	"Otros"	"QUINTANA ROO"	"Solidaridad"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0.0110201	0	0	0	0	0	0	0	0	0
"ACAKE2300811"	"AUTOMOTORES DE CANCUN, S.A. DE C.V.   PLAYA DEL CARMEN"	"Otros"	"QUINTANA ROO"	"Solidaridad"	"S/C5"	"Níquel (compuestos)"	"kg"	0	1.10201	0	0	0	0	0	0	0	0	0
"ACAKE2300811"	"AUTOMOTORES DE CANCUN, S.A. DE C.V.   PLAYA DEL CARMEN"	"Otros"	"QUINTANA ROO"	"Solidaridad"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0.440804	0	0	0	0	0	0	0	0	0
"ACAKE2300811"	"AUTOMOTORES DE CANCUN, S.A. DE C.V.   PLAYA DEL CARMEN"	"Otros"	"QUINTANA ROO"	"Solidaridad"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0.220402	0	0	0	0	0	0	0	0	0
"ACAKE2300811"	"AUTOMOTORES DE CANCUN, S.A. DE C.V.   PLAYA DEL CARMEN"	"Otros"	"QUINTANA ROO"	"Solidaridad"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0.00881608	0	0	0	0	0	0	0	0	0
"ACAKE2300811"	"AUTOMOTORES DE CANCUN, S.A. DE C.V.   PLAYA DEL CARMEN"	"Otros"	"QUINTANA ROO"	"Solidaridad"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0.110201	0	0	0	0	0	0	0	0	0
"ACAKE2300811"	"AUTOMOTORES DE CANCUN, S.A. DE C.V.   PLAYA DEL CARMEN"	"Otros"	"QUINTANA ROO"	"Solidaridad"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0.440804	0	0	0	0	0	0	0	0	0
"ACARP2300511"	"AEROPUERTO DE CANCÚN, S. A DE C. V"	"Otros"	"QUINTANA ROO"	"Benito Juarez"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0.746673	0.399495	0	0	0	0	0	0	0	0
"ACARP2300511"	"AEROPUERTO DE CANCÚN, S. A DE C. V"	"Otros"	"QUINTANA ROO"	"Benito Juarez"	"S/C5"	"Níquel (compuestos)"	"kg"	0	32.65625	0.53266	0	0	0	0	0	0	0	0
"ACARP2300511"	"AEROPUERTO DE CANCÚN, S. A DE C. V"	"Otros"	"QUINTANA ROO"	"Benito Juarez"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0.162692	0.079899	0	0	0	0	0	0	0	0
"ACARP2300511"	"AEROPUERTO DE CANCÚN, S. A DE C. V"	"Otros"	"QUINTANA ROO"	"Benito Juarez"	"S/C3"	"Cromo (compuestos)"	"kg"	0	32.061214	0.292963	0	0	0	0	0	0	0	0
"ACARP2300511"	"AEROPUERTO DE CANCÚN, S. A DE C. V"	"Otros"	"QUINTANA ROO"	"Benito Juarez"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	3.592743	1.06532	0	0	0	0	0	0	0	0
"ACA8A1502411"	"ACEROS CAMESA S.A. DE C.V."	"Quimica"	"MEXICO"	"Cuautitlan"	"124-38-9"	"Bióxido de carbono"	"ton"	22315.558	0	0	0	0	0	0	0	0	0	0
"ACCEE1903921"	"AUTOMOTRIZ CONTRY COMERCIAL S.A. DE C.V."	"Otros"	"NUEVO LEON"	"Monterrey"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0	0	123	0	0	0	0	0	0
"ACCQA1409711"	"ALEN DEL NORTE S. A.  DE C. V."	"Quimica"	"JALISCO"	"Tlajomulco de Zuniga"	"124-38-9"	"Bióxido de carbono"	"ton"	1151.364206	0	0	0	0	0	0	0	0	0	0
"ACCQA1409711"	"ALEN DEL NORTE S. A.  DE C. V."	"Quimica"	"JALISCO"	"Tlajomulco de Zuniga"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0.000006	0.000006	0	0	0	0	0	0	0	0
"ACCQA1409711"	"ALEN DEL NORTE S. A.  DE C. V."	"Quimica"	"JALISCO"	"Tlajomulco de Zuniga"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0.000000276	0.0000000696	0	0	0	0	0	0	0	0
"ACCQA1409711"	"ALEN DEL NORTE S. A.  DE C. V."	"Quimica"	"JALISCO"	"Tlajomulco de Zuniga"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0.000001116	0.000001116	0	0	0	0	0	0	0	0
"ACCQA1409711"	"ALEN DEL NORTE S. A.  DE C. V."	"Quimica"	"JALISCO"	"Tlajomulco de Zuniga"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0.0000024	0.0000024	0	0	0	0	0	0	0	0
"ACCQA1409711"	"ALEN DEL NORTE S. A.  DE C. V."	"Quimica"	"JALISCO"	"Tlajomulco de Zuniga"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0.00000003	0.0000000264	0	0	0	0	0	0	0	0
"ACCQA1409711"	"ALEN DEL NORTE S. A.  DE C. V."	"Quimica"	"JALISCO"	"Tlajomulco de Zuniga"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0.000001224	0.0000012	0	0	0	0	0	0	0	0
"ACCQA1409711"	"ALEN DEL NORTE S. A.  DE C. V."	"Quimica"	"JALISCO"	"Tlajomulco de Zuniga"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0.0000012	0.0000012	0	0	0	0	0	0	0	0
"ACE6E2603011"	"Alambrados y Circuitos Eléctricos S.A. de C.V."	"Articulos y productos plasticos"	"SONORA"	"Hermosillo"	"124-38-9"	"Bióxido de carbono"	"ton"	8.253648	0	0	0	0	0	0	0	0	0	0
"ACE7F1104411"	"ArcelorMittal celaya S.A. de C.V."	"Metalurgica (incluye la siderurgica)"	"GUANAJUATO"	"Villagran"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0.03195	0	0	0	0	0	0	0	0	0
"ACE7F1104411"	"ArcelorMittal celaya S.A. de C.V."	"Metalurgica (incluye la siderurgica)"	"GUANAJUATO"	"Villagran"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0.02835	0	0	0	0	0	0	0	0	0
"ACE7F1104411"	"ArcelorMittal celaya S.A. de C.V."	"Metalurgica (incluye la siderurgica)"	"GUANAJUATO"	"Villagran"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0.01575	0	0	0	0	0	0	0	0	0
