"NRA"	"NOMBRE"	"SECTOR"	"ESTADO"	"MUNICIPIO"	"CAS"	"SUSTANCIA"	"UNIDAD"	"AIRE"	"AGUA"	"SUELO"	"REUTILIZACIÓN"	"RECICLADO"	"COPROCESAMIENTO"	"TRATAMIENTO"	"DISPOSICIÓN
FINAL"	"ALCANTARILLADO"	"INCINERACIÓN"	"OTROS"
"BMU360503011"	"BEBIDAS MUNDIALES S.A. DE C.V. PLANTA SALTILLO"	"Bebidas y tabaco"	"COAHUILA"	"Saltillo"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0.824334	0	0	0	0	0	0	0	0	0
"BMU360503011"	"BEBIDAS MUNDIALES S.A. DE C.V. PLANTA SALTILLO"	"Bebidas y tabaco"	"COAHUILA"	"Saltillo"	"S/C3"	"Cromo (compuestos)"	"kg"	0	3.47088	0	0	0	0	0	0	0	0	0
"BMU360503011"	"BEBIDAS MUNDIALES S.A. DE C.V. PLANTA SALTILLO"	"Bebidas y tabaco"	"COAHUILA"	"Saltillo"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0.0656988	0	0	0	0	0	0	0	0	0
"BMU360503011"	"BEBIDAS MUNDIALES S.A. DE C.V. PLANTA SALTILLO"	"Bebidas y tabaco"	"COAHUILA"	"Saltillo"	"S/C6"	"Plomo (compuestos)"	"kg"	0	1.165224	0	0	0	0	0	0	0	0	0
"BMU360503011"	"BEBIDAS MUNDIALES S.A. DE C.V. PLANTA SALTILLO"	"Bebidas y tabaco"	"COAHUILA"	"Saltillo"	"S/C5"	"Níquel (compuestos)"	"kg"	0	6.842592	0	0	0	0	0	0	0	0	0
"BMU361902621"	"Bebidas Mundiales, S.A. de C.V. Planta Guadalupe"	"Bebidas y tabaco"	"NUEVO LEON"	"Guadalupe"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0	0	0	0	0	0	0	2.241744	0	0
"BMU361902621"	"Bebidas Mundiales, S.A. de C.V. Planta Guadalupe"	"Bebidas y tabaco"	"NUEVO LEON"	"Guadalupe"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0	0	0	0	0	0	123.29592	0	0
"BMU361902621"	"Bebidas Mundiales, S.A. de C.V. Planta Guadalupe"	"Bebidas y tabaco"	"NUEVO LEON"	"Guadalupe"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0	0	0	0	0	0	0	2.80218	0	0
"BMU361902621"	"Bebidas Mundiales, S.A. de C.V. Planta Guadalupe"	"Bebidas y tabaco"	"NUEVO LEON"	"Guadalupe"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	1.40109	0	0
"BMU361902621"	"Bebidas Mundiales, S.A. de C.V. Planta Guadalupe"	"Bebidas y tabaco"	"NUEVO LEON"	"Guadalupe"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0	0	0	0	0	0	0	3.923052	0	0
"BMU361902621"	"Bebidas Mundiales, S.A. de C.V. Planta Guadalupe"	"Bebidas y tabaco"	"NUEVO LEON"	"Guadalupe"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	5.60436	0	0
"BMU361902621"	"Bebidas Mundiales, S.A. de C.V. Planta Guadalupe"	"Bebidas y tabaco"	"NUEVO LEON"	"Guadalupe"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0	0	0	0	0	0	0	2.80218	0	0
"BMU361903931"	"Bebidas Mundiales S.A. de C.V."	"Bebidas y tabaco"	"NUEVO LEON"	"Monterrey"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0	0	1944	0	0	0	6.88	0	0
"BMU361903931"	"Bebidas Mundiales S.A. de C.V."	"Bebidas y tabaco"	"NUEVO LEON"	"Monterrey"	"124-38-9"	"Bióxido de carbono"	"ton"	9559.11	0	0	0	0	0	0	0	0	0	0
"BMU361903931"	"Bebidas Mundiales S.A. de C.V."	"Bebidas y tabaco"	"NUEVO LEON"	"Monterrey"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0	0	0	0	0	0	0	6.88	0	0
"BMU361903931"	"Bebidas Mundiales S.A. de C.V."	"Bebidas y tabaco"	"NUEVO LEON"	"Monterrey"	"7439-97-6"	"Mercurio"	"kg"	0	0	0	0	0	0	0	0	0.413	0	0
"BMU361903931"	"Bebidas Mundiales S.A. de C.V."	"Bebidas y tabaco"	"NUEVO LEON"	"Monterrey"	"7440-38-2"	"Arsénico"	"kg"	0	0	0	0	0	0	0	0	6.88	0	0
"BMU361903931"	"Bebidas Mundiales S.A. de C.V."	"Bebidas y tabaco"	"NUEVO LEON"	"Monterrey"	"7440-43-9"	"Cadmio"	"kg"	0	0	0	0	0	0	0	0	0.114723	0	0
"BMU361903931"	"Bebidas Mundiales S.A. de C.V."	"Bebidas y tabaco"	"NUEVO LEON"	"Monterrey"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0	0	0	0	0	0	0	25.239	0	0
"BMU361903931"	"Bebidas Mundiales S.A. de C.V."	"Bebidas y tabaco"	"NUEVO LEON"	"Monterrey"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0	0	0	0	0	0	0	6.88	0	0
"BNLAD1904511"	"BIOENERGIA DE NUEVO LEON S.A. DE C.V."	"Generación de energia electrica"	"NUEVO LEON"	"Salinas Victoria"	"124-38-9"	"Bióxido de carbono"	"ton"	178969	0	0	0	0	0	0	0	0	0	0
"BNLLJ1903911"	"BASCULAS NUEVO LEON S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"NUEVO LEON"	"Monterrey"	"124-38-9"	"Bióxido de carbono"	"ton"	119.04	0	0	0	0	0	0	0	0	0	0
"BNM6B1901211"	"BRIDGESTONE NEUMÁTICOS DE MONTERREY, S.A. DE C.V."	"Automotriz"	"NUEVO LEON"	"Cienega de Flores"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	4.42239	0	4.8	0	0	0	0	0	0
"BNM6B1901211"	"BRIDGESTONE NEUMÁTICOS DE MONTERREY, S.A. DE C.V."	"Automotriz"	"NUEVO LEON"	"Cienega de Flores"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0	4.42239	0	0	0	0	0	0	0	0
"BNM6B1901211"	"BRIDGESTONE NEUMÁTICOS DE MONTERREY, S.A. DE C.V."	"Automotriz"	"NUEVO LEON"	"Cienega de Flores"	"124-38-9"	"Bióxido de carbono"	"ton"	8973.495	0	0	0	0	0	0	0	0	0	0
"BOC9M0900311"	"BOCAR S.A. DE C.V."	"Automotriz"	"DISTRITO FEDERAL"	"Coyoacan"	"124-38-9"	"Bióxido de carbono"	"ton"	127.207	0	0	0	0	0	0	0	0	0	0
"BOC9M1505111"	"BOCAR S.A DE C.V"	"Automotriz"	"MEXICO"	"Lerma"	"124-38-9"	"Bióxido de carbono"	"ton"	10504.63732	0	0	0	0	0	0	0	0	0	0
"BOC9M1505111"	"BOCAR S.A DE C.V"	"Automotriz"	"MEXICO"	"Lerma"	"108-95-2"	"Fenol"	"kg"	0	0	0	0	0	0	0	0	0.061569	0	0
"BON3K2402811"	"BONLAM, S.A DE C.V."	"Articulos y productos plasticos"	"SAN LUIS POTOSI"	"San Luis Potosi"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0	0.20568	0	0	0	0	0	0.0141	0	0
"BON3K2402811"	"BONLAM, S.A DE C.V."	"Articulos y productos plasticos"	"SAN LUIS POTOSI"	"San Luis Potosi"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0	0.20568	0	0	0	0	0	0.0141	0	0
"BON3K2402811"	"BONLAM, S.A DE C.V."	"Articulos y productos plasticos"	"SAN LUIS POTOSI"	"San Luis Potosi"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0	0.20568	0	0	0	0	0	0.0141	0	0
"BON3K2402811"	"BONLAM, S.A DE C.V."	"Articulos y productos plasticos"	"SAN LUIS POTOSI"	"San Luis Potosi"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0	0.75416	0	0	0	0	0	0.0517	0	0
"BON3K2402811"	"BONLAM, S.A DE C.V."	"Articulos y productos plasticos"	"SAN LUIS POTOSI"	"San Luis Potosi"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0	0.01234	0	0	0	0	0	0.000846	0	0
"BON3K2402811"	"BONLAM, S.A DE C.V."	"Articulos y productos plasticos"	"SAN LUIS POTOSI"	"San Luis Potosi"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0.20568	0	0	0	0	0	0.0141	0	0
"BON3K2402811"	"BONLAM, S.A DE C.V."	"Articulos y productos plasticos"	"SAN LUIS POTOSI"	"San Luis Potosi"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0	0.20568	0	0	0	0	0	0.0141	0	0
"BOP912201411"	"BTICINO OPERACIONAL S.A. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos"	"QUERETARO"	"Queretaro"	"S/C6"	"Plomo (compuestos)"	"kg"	0	2.67	0	0	0	0	0	0	0	0	0
"BOP912201411"	"BTICINO OPERACIONAL S.A. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos"	"QUERETARO"	"Queretaro"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0	0.356	0	0	0	0	0	0	0	0
"BOP912201411"	"BTICINO OPERACIONAL S.A. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos"	"QUERETARO"	"Queretaro"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0	0.356	0	0	0	0	0	0	0	0
"BOP912201411"	"BTICINO OPERACIONAL S.A. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos"	"QUERETARO"	"Queretaro"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0	0.534	0	0	0	0	0	0	0	0
"BOP912201411"	"BTICINO OPERACIONAL S.A. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos"	"QUERETARO"	"Queretaro"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0	0.0623	0	0	0	0	0	0	0	0
"BOP912201411"	"BTICINO OPERACIONAL S.A. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos"	"QUERETARO"	"Queretaro"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0	0.0356	0	0	0	0	0	0	0	0
"BOP912201411"	"BTICINO OPERACIONAL S.A. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos"	"QUERETARO"	"Queretaro"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0	0.0267	0	0	0	0	0	0	0	0
"BOSTG3013311"	"BOSNOR S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"VERACRUZ"	"Pueblo Viejo"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0.04	0	0	0	0	0	0	0	0	0
"BOSTG3013311"	"BOSNOR S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"VERACRUZ"	"Pueblo Viejo"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0.0008	0	0	0	0	0	0	0	0	0
"BOSTG3013311"	"BOSNOR S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"VERACRUZ"	"Pueblo Viejo"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0.08	0	0	0	0	0	0	0	0	0
"BOSTG3013311"	"BOSNOR S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"VERACRUZ"	"Pueblo Viejo"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0.4	0	0	0	0	0	0	0	0	0
"BOSTG3013311"	"BOSNOR S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"VERACRUZ"	"Pueblo Viejo"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0.08	0	0	0	0	0	0	0	0	0
"BOSTG3013311"	"BOSNOR S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"VERACRUZ"	"Pueblo Viejo"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0.16	0	0	0	0	0	0	0	0	0
"BOSTG3013311"	"BOSNOR S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"VERACRUZ"	"Pueblo Viejo"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0.0008	0	0	0	0	0	0	0	0	0
"BPMLJ1510611"	"BURNDY PRODUCTS MÉXICO, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Toluca"	"124-38-9"	"Bióxido de carbono"	"ton"	1359.584	0	0	0	0	0	0	0	0	0	0
"BPM6E1409811"	"BEMIS PACKAGING MEXICO S.A. DE C.V.  PLANTA TLAQUEPAQUE"	"Otros"	"JALISCO"	"Tlaquepaque"	"124-38-9"	"Bióxido de carbono"	"ton"	5201.581	0	0	0	0	0	0	0	0	0	0
"BPOLM0901111"	"BALATAS DE POTENCIA, S.A. DE C.V."	"Asbesto"	"DISTRITO FEDERAL"	"Tlahuac"	"1332-21-4"	"Asbesto"	"kg"	188.1	0	0	0	0	0	0	192.327	0	0	0
"BRE5Q1503311"	"BARNICES Y RESINAS S.A DE C.V."	"Quimica"	"MEXICO"	"Ecatepec de Morelos"	"124-38-9"	"Bióxido de carbono"	"ton"	0.00000000657	0	0	0	0	0	0	0	0	0	0
"BRE9U2803211"	"Bard Reynosa, S.A. de C.V."	"Articulos y productos compuestos de diferentes materiales"	"TAMAULIPAS"	"Reynosa"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0.10126701	0	0	0	0	0	0	0	0	0
"BRE9U2803211"	"Bard Reynosa, S.A. de C.V."	"Articulos y productos compuestos de diferentes materiales"	"TAMAULIPAS"	"Reynosa"	"S/C3"	"Cromo (compuestos)"	"kg"	0	3.373567	0	0	0	0	0	0	0	0	0
"BRE9U2803211"	"Bard Reynosa, S.A. de C.V."	"Articulos y productos compuestos de diferentes materiales"	"TAMAULIPAS"	"Reynosa"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	1.3494268	0	0	0	0	0	0	0	0	0
"BRE9U2803211"	"Bard Reynosa, S.A. de C.V."	"Articulos y productos compuestos de diferentes materiales"	"TAMAULIPAS"	"Reynosa"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	1.18074845	0	0	0	0	0	0	0	0	0
"BRE9U2803211"	"Bard Reynosa, S.A. de C.V."	"Articulos y productos compuestos de diferentes materiales"	"TAMAULIPAS"	"Reynosa"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0.84339175	0	0	0	0	0	0	0	0	0
"BRE9U2803211"	"Bard Reynosa, S.A. de C.V."	"Articulos y productos compuestos de diferentes materiales"	"TAMAULIPAS"	"Reynosa"	"S/C6"	"Plomo (compuestos)"	"kg"	0	6.743567	0	0	0	0	0	0	0	0	0
"BRE9U2803211"	"Bard Reynosa, S.A. de C.V."	"Articulos y productos compuestos de diferentes materiales"	"TAMAULIPAS"	"Reynosa"	"S/C5"	"Níquel (compuestos)"	"kg"	0	10.120701	0	0	0	0	0	0	0	0	0
"BRMLJ1508111"	"BENEFICIADORA Y RECUPERADORA METALURGICA, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tecamac"	"124-38-9"	"Bióxido de carbono"	"ton"	0.07568	0	0	0	0	0	0	0	0	0	0
"BRU5T1501411"	"BRULUAGSA, S.A. DE C.V."	"Quimica"	"MEXICO"	"Atlacomulco"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0	0.03297644	0	0	0	0	0	0	0	0
"BRU5T1501411"	"BRULUAGSA, S.A. DE C.V."	"Quimica"	"MEXICO"	"Atlacomulco"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0	3.3965855	0	0	0	0	0	0	0	0
"BRU5T1501411"	"BRULUAGSA, S.A. DE C.V."	"Quimica"	"MEXICO"	"Atlacomulco"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0	0.64850389	0	0	0	0	0	0	0	0
"BRU5T1501411"	"BRULUAGSA, S.A. DE C.V."	"Quimica"	"MEXICO"	"Atlacomulco"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	2.05180311	0	0	0	0	0	0	0	0
"BRU5T1501411"	"BRULUAGSA, S.A. DE C.V."	"Quimica"	"MEXICO"	"Atlacomulco"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0	0.36417865	0	0	0	0	0	0	0	0
"BRU5T1501411"	"BRULUAGSA, S.A. DE C.V."	"Quimica"	"MEXICO"	"Atlacomulco"	"124-38-9"	"Bióxido de carbono"	"ton"	1816.00848	0	0	0	0	0	0	0	0	0	0
"BRU5T1501411"	"BRULUAGSA, S.A. DE C.V."	"Quimica"	"MEXICO"	"Atlacomulco"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0	2.728576	0	0	0	0	0	0	0	0
"BRU5T1501411"	"BRULUAGSA, S.A. DE C.V."	"Quimica"	"MEXICO"	"Atlacomulco"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0	0.1846705	0	0	0	0	0	0	0	0
"BSI871100511"	"BURNER SYSTEMS INTERNATIONA DE MEXICO, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"GUANAJUATO"	"Apaseo el Grande"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0	0.0510624	0	0	0	0	0	0	0	0
"BSI871100511"	"BURNER SYSTEMS INTERNATIONA DE MEXICO, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"GUANAJUATO"	"Apaseo el Grande"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0	0.6553008	0	0	0	0	0	0	0	0
"BSI871100511"	"BURNER SYSTEMS INTERNATIONA DE MEXICO, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"GUANAJUATO"	"Apaseo el Grande"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0	0.048253968	0	0	0	0	0	0	0	0
"BSI871100511"	"BURNER SYSTEMS INTERNATIONA DE MEXICO, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"GUANAJUATO"	"Apaseo el Grande"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0	0.10552896	0	0	0	0	0	0	0	0
"BSI871100511"	"BURNER SYSTEMS INTERNATIONA DE MEXICO, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"GUANAJUATO"	"Apaseo el Grande"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0	0.16510176	0	0	0	0	0	0	0	0
"BSI871100511"	"BURNER SYSTEMS INTERNATIONA DE MEXICO, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"GUANAJUATO"	"Apaseo el Grande"	"124-38-9"	"Bióxido de carbono"	"ton"	1505	0	0	0	0	0	0	0	0	0	0
"BSI871100511"	"BURNER SYSTEMS INTERNATIONA DE MEXICO, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"GUANAJUATO"	"Apaseo el Grande"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0	0.59913216	0	0	0	0	0	0	0	0
"BSI871100511"	"BURNER SYSTEMS INTERNATIONA DE MEXICO, S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"GUANAJUATO"	"Apaseo el Grande"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0.170208	0	0	0	0	0	0	0	0
"BSMZU2701411"	"BJ SERVICES COMPANY MEXICANA SA DE CV"	"Petroleo y petroquimica"	"TABASCO"	"Paraiso"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.0005	0	0
"BSMZU2701411"	"BJ SERVICES COMPANY MEXICANA SA DE CV"	"Petroleo y petroquimica"	"TABASCO"	"Paraiso"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0	0	0	0	0	0	0	0.0005	0	0
"BSMZU2701411"	"BJ SERVICES COMPANY MEXICANA SA DE CV"	"Petroleo y petroquimica"	"TABASCO"	"Paraiso"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.00001	0	0
"BSMZU2701411"	"BJ SERVICES COMPANY MEXICANA SA DE CV"	"Petroleo y petroquimica"	"TABASCO"	"Paraiso"	"S/C3"	"Cromo (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.05	0	0
"BSMZU2701411"	"BJ SERVICES COMPANY MEXICANA SA DE CV"	"Petroleo y petroquimica"	"TABASCO"	"Paraiso"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.000035	0	0
"BSMZU2701411"	"BJ SERVICES COMPANY MEXICANA SA DE CV"	"Petroleo y petroquimica"	"TABASCO"	"Paraiso"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.00125	0	0
"BSMZU2701411"	"BJ SERVICES COMPANY MEXICANA SA DE CV"	"Petroleo y petroquimica"	"TABASCO"	"Paraiso"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0.0035	0	0
"BSM1F2603011"	"Boytec Sondajes de México S.A de C.V."	"Otros"	"SONORA"	"Hermosillo"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0	0	0	0	0	65.12	0	0	0
"BSOBB2604311"	"BELDEN DE SONORA S.A. DE C.V."	"Quimica"	"SONORA"	"Nogales"	"124-38-9"	"Bióxido de carbono"	"ton"	0.16725	0	0	0	0	0	0	0	0	0	0
"BSO7S1510411"	"BOHLER SOLDADURAS S.A. DE C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tlalnepantla de Baz"	"124-38-9"	"Bióxido de carbono"	"ton"	327.43488	0	0	0	0	0	0	0	0	0	0
"BSP5E0200311"	"BAJA SCREEN PRINT INTERNATIONAL S. DE R.L. DE C.V Planta El Paso"	"Textiles, fibras e hilos"	"BAJA CALIFORNIA"	"Tijuana"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0.0013272	0	0	0	0	0	0	0	0	0
"BSP5E0200311"	"BAJA SCREEN PRINT INTERNATIONAL S. DE R.L. DE C.V Planta El Paso"	"Textiles, fibras e hilos"	"BAJA CALIFORNIA"	"Tijuana"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0.0802956	0	0	0	0	0	0	0	0	0
"BTMLX1505111"	"BIO-TRATAMIENTOS MEXICO, S.A. DE C.V."	"Tratamiento de residuos peligrosos"	"MEXICO"	"Lerma"	"S/C10"	"Dioxinas"	"g"	0.007	0	0	0	0	0	0	0	0	0	0
"BTMLX1505111"	"BIO-TRATAMIENTOS MEXICO, S.A. DE C.V."	"Tratamiento de residuos peligrosos"	"MEXICO"	"Lerma"	"124-38-9"	"Bióxido de carbono"	"ton"	637.208248	0	0	0	0	0	0	0	0	0	0
"BTM9G1306111"	"BOMBARDIER TRANSPORTATION MEXICO S.A DE C.V"	"Automotriz"	"HIDALGO"	"Tepeapulco"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0	0	0.081494277
"BTM9G1306111"	"BOMBARDIER TRANSPORTATION MEXICO S.A DE C.V"	"Automotriz"	"HIDALGO"	"Tepeapulco"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0	0	3.22788202
"BTM9G1306111"	"BOMBARDIER TRANSPORTATION MEXICO S.A DE C.V"	"Automotriz"	"HIDALGO"	"Tepeapulco"	"57-12-5"	"Cianuro inorgánico/orgánico"	"kg"	0	0	0	0	0	0	0	0	0	0	1.417291776
"BTM9G1306111"	"BOMBARDIER TRANSPORTATION MEXICO S.A DE C.V"	"Automotriz"	"HIDALGO"	"Tepeapulco"	"124-38-9"	"Bióxido de carbono"	"ton"	310798.96	0	0	0	0	0	0	0	0	0	0
"BTM9G1306111"	"BOMBARDIER TRANSPORTATION MEXICO S.A DE C.V"	"Automotriz"	"HIDALGO"	"Tepeapulco"	"S/C5"	"Níquel (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0	0	8.395682158
"BTM9G1306111"	"BOMBARDIER TRANSPORTATION MEXICO S.A DE C.V"	"Automotriz"	"HIDALGO"	"Tepeapulco"	"S/C6"	"Plomo (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0	0	22.428642355
"BTM9G1306111"	"BOMBARDIER TRANSPORTATION MEXICO S.A DE C.V"	"Automotriz"	"HIDALGO"	"Tepeapulco"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	0	0	0	0	0	0	0	0	0	0.108068498
"BVEM11510011"	"La Bateria Verde, S.A. de C.V."	"Metalurgica (incluye la siderurgica)"	"MEXICO"	"Tezoyuca"	"124-38-9"	"Bióxido de carbono"	"ton"	25	0	0	0	0	0	0	0	0	0	0
"BWLM90400311"	"BERGESEN WORLDWIDE LIMITED"	"Petroleo y petroquimica"	"CAMPECHE"	"Carmen"	"S/C6"	"Plomo (compuestos)"	"kg"	0	836.24	0	0	0	0	0	0	0	0	0
"BWLM90400311"	"BERGESEN WORLDWIDE LIMITED"	"Petroleo y petroquimica"	"CAMPECHE"	"Carmen"	"S/C5"	"Níquel (compuestos)"	"kg"	0	1136.95	0	0	0	0	0	0	0	0	0
"BWLM90400311"	"BERGESEN WORLDWIDE LIMITED"	"Petroleo y petroquimica"	"CAMPECHE"	"Carmen"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	6.66	0	0	0	0	0	0	0	0	0
"BWLM90400311"	"BERGESEN WORLDWIDE LIMITED"	"Petroleo y petroquimica"	"CAMPECHE"	"Carmen"	"10024-97-2"	"Oxido nitroso"	"ton"	0.0609	0	0	0	0	0	0	0	0	0	0
"BWLM90400311"	"BERGESEN WORLDWIDE LIMITED"	"Petroleo y petroquimica"	"CAMPECHE"	"Carmen"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	769.54	0	0	0	0	0	0	0	0	0
"BWLM90400311"	"BERGESEN WORLDWIDE LIMITED"	"Petroleo y petroquimica"	"CAMPECHE"	"Carmen"	"7440-38-2"	"Arsénico"	"kg"	0	22.21	0	0	0	0	0	0	0	0	0
"BWLM90400311"	"BERGESEN WORLDWIDE LIMITED"	"Petroleo y petroquimica"	"CAMPECHE"	"Carmen"	"124-38-9"	"Bióxido de carbono"	"ton"	2251.56	0	0	0	0	0	0	0	0	0	0
"BWLM90400311"	"BERGESEN WORLDWIDE LIMITED"	"Petroleo y petroquimica"	"CAMPECHE"	"Carmen"	"S/C3"	"Cromo (compuestos)"	"kg"	0	379.31	0	0	0	0	0	0	0	0	0
"BYES71703012"	"BURLINGTON YECAPIXTLA, S.A. DE C.V."	"Otros"	"MORELOS"	"Yecapixtla"	"S/C6"	"Plomo (compuestos)"	"kg"	0	50.90715	0	0	0	0	0	0	0	0	0
"BYES71703012"	"BURLINGTON YECAPIXTLA, S.A. DE C.V."	"Otros"	"MORELOS"	"Yecapixtla"	"S/C5"	"Níquel (compuestos)"	"kg"	0	40.72572	0	0	0	0	0	0	0	0	0
"BYES71703012"	"BURLINGTON YECAPIXTLA, S.A. DE C.V."	"Otros"	"MORELOS"	"Yecapixtla"	"S/C4"	"Mercurio (compuestos)"	"kg"	0	0.5090715	0	0	0	0	0	0	0	0	0
"BYES71703012"	"BURLINGTON YECAPIXTLA, S.A. DE C.V."	"Otros"	"MORELOS"	"Yecapixtla"	"S/C3"	"Cromo (compuestos)"	"kg"	0	40.72572	0	0	0	0	0	0	0	0	0
"BYES71703012"	"BURLINGTON YECAPIXTLA, S.A. DE C.V."	"Otros"	"MORELOS"	"Yecapixtla"	"S/C2"	"Cadmio (compuestos)"	"kg"	0	10.18143	0	0	0	0	0	0	0	0	0
"BYES71703012"	"BURLINGTON YECAPIXTLA, S.A. DE C.V."	"Otros"	"MORELOS"	"Yecapixtla"	"S/C1"	"Arsénico (compuestos)"	"kg"	0	2.036286	0	0	0	0	0	0	0	0	0
