_id,agua,aire,alcantarillado,anio,cas,coprocesamiento,cve_ent,dispfinal,estado,gposustancia,iarc,incineracion,nombre,nra,otros,reciclado,reutilizacion,sector,suelo,sustancia,tratamiento,unidad,actprincipal,actsemarnat,calle,colonia,coordenadaUTMX,coordenadaUTMY,cp,cve_mun,cveamb,descmod,descscian,entrec1,entrec2,latitudnorte,localidad,longitudoeste,mod,municipio,numexterior,numinterior,parqueind,scian,subsector,lat,lng,calculada,incorrecto,mapa,enmexico,enestado,cve_ent_coor,enmunicipio,cve_mun_coor,flat,flng,PERFIL
65298bcabb426186d906932b,0.00003988,0,0,2006,7440-38-2,0,19,0,NUEVO LEON,,1,0,Delphi Ensamble de Cables y Componentes S. de R.L. de C.V. Planta V,DEC9M1900511,0,0,0,"Equipos y articulos electronicos, electricos y domesticos",0,Arsénico,0,kg/año,Fabricación de arnes automotriz,No disponible,Carretera a Don Martín,Centro,387250,3013300,65030,5,91,No aplica,Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores,No disponible,No disponible,"27°14'15.87""",Anáhuac,"100°08'17.73""",0,Anahuac,200,No disponible,No disponible,336320,"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos",27.2377416666667,-100.138258333333,1,0,1,1,1,19,1,5,27.2377416666667,-100.138258333333,19_5_1_7440-38-2_2006
65298bcabb426186d906932e,0.00001994,0,0,2006,7440-43-9,0,19,0,NUEVO LEON,,1,0,Delphi Ensamble de Cables y Componentes S. de R.L. de C.V. Planta V,DEC9M1900511,0,0,0,"Equipos y articulos electronicos, electricos y domesticos",0,Cadmio,0,kg/año,Fabricación de arnes automotriz,No disponible,Carretera a Don Martín,Centro,387250,3013300,65030,5,91,No aplica,Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores,No disponible,No disponible,"27°14'15.87""",Anáhuac,"100°08'17.73""",0,Anahuac,200,No disponible,No disponible,336320,"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos",27.2377416666667,-100.138258333333,1,0,1,1,1,19,1,5,27.2377416666667,-100.138258333333,19_5_1_7440-43-9_2006
